AdTypeID;AdvertisedAppIsAutoPromoAllowed;AdvertisedAppOrientation;AdvertisedAppTotalRevenue;AdvertisedAppType;AllowCPABid;AllowCPCBid;AllowCPIBid;AllowCPMBid;AmountEuros;AppAdvertisedID;AppOriginCategoryID;AppOriginID;CampTypeDescription;CompletionRate;ConnTypeName;CostPerClickBid;CostPerDownloadBid;CostPerViewBid;CountryDescription;CountryName;CPMBid;DailyFrequencyCap;DisplayRank;earnings;EndDate;ID;IsPublisherCompany;IsS2SIntegration;IsWebFilterAvailable;nbClicks;NbCrossPromoDisplaysEarned;NbCrossPromoDisplaysLeft;nbCVVs;nbDisplays;nbInstalls;nbLeads;nbNewUsers;nbRequests;nbSessions;Priority;PublisherID;spendings;StartDate;StatTime;OriginalAppType;OriginalAppOrientation;OriginalAppTotalRevenue;FillRate;CPI;CPM
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;Hspa (3G+);0;0;0;;ITALY;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;0;0;0;0;262;0;0;0;262;0;0;906;0;13/01/2016 00:00;26/01/2016 00:00;1;3;7751,88;100;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;WIFI;0;0;0;;JAPAN;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;2;0;0;0;0;0;0;0;0;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;0;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;Hspa (3G+);0;0;0;;FRANCE;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;0;0;0;0;481;0;0;0;481;0;0;906;0;13/01/2016 00:00;26/01/2016 00:00;1;3;7751,88;100;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;WIFI;0;0;0;;CANADA;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;22;0;0;0;0;0;0;0;0;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;0;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;Hspa (3G+);0;0;0;;MEXICO;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;0;0;0;0;779;0;0;0;779;0;0;906;0;13/01/2016 00:00;26/01/2016 00:00;1;3;7751,88;100;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;Hspa (3G+);0;0;0;;HUNGARY;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;0;0;0;0;29;0;0;0;29;0;0;906;0;13/01/2016 00:00;26/01/2016 00:00;1;3;7751,88;100;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;Hspa (3G+);0;0;0;;IRELAND;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;0;0;0;0;6;0;0;0;6;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;100;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;Hspa (3G+);0;0;0;;PORTUGAL;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;0;0;0;0;26;0;0;0;26;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;100;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;Edge (2.5G);0;0;0;;RUSSIAN FEDERATION;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;3;0;0;0;0;0;0;0;0;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;0;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;Hspa (3G+);0;0;0;;AUSTRIA;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;0;0;0;0;16;0;0;0;16;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;100;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;WIFI;0;0;0;;UNITED KINGDOM;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;79;0;0;0;0;0;0;0;0;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;0;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;Hspa (3G+);0;0;0;;REST OF SOUTH AMERICA;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;0;0;0;0;62;0;0;0;62;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;100;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;WIFI;0;0;0;;MEXICO;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;62;0;0;0;0;0;0;0;0;0;0;906;0;13/01/2016 00:00;26/01/2016 00:00;1;3;7751,88;0;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;Edge (2.5G);0;0;0;;ARGENTINA;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;2;0;0;0;0;0;0;0;0;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;0;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;WIFI;0;0;0;;HUNGARY;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;1;0;0;0;0;0;0;0;0;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;0;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;Edge (2.5G);0;0;0;;FRANCE;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;6;0;0;0;0;0;0;0;0;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;0;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;WIFI;0;0;0;;MEXICO;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;31;0;0;0;0;0;0;0;0;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;0;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;Edge (2.5G);0;0;0;;REST OF SOUTH AMERICA;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;2;0;0;0;0;0;0;0;0;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;0;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;Edge (2.5G);0;0;0;;UNITED KINGDOM;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;4;0;0;0;0;0;0;0;0;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;0;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;Edge (2.5G);0;0;0;;CANADA;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;6;0;0;0;0;0;0;0;0;0;0;906;0;13/01/2016 00:00;26/01/2016 00:00;1;3;7751,88;0;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;Edge (2.5G);0;0;0;;REST OF ASIA;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;1;0;0;0;0;0;0;0;0;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;0;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;WIFI;0;0;0;;CANADA;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;63;0;0;0;0;0;0;0;0;0;0;906;0;13/01/2016 00:00;26/01/2016 00:00;1;3;7751,88;0;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;Hspa (3G+);0;0;0;;POLAND;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;0;0;0;0;535;0;0;0;535;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;100;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;Hspa (3G+);0;0;0;;REST OF AFRICA;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;0;0;0;0;94;0;0;0;94;0;0;906;0;13/01/2016 00:00;26/01/2016 00:00;1;3;7751,88;100;0;0
3;2;3;7751,88;1;1;1;1;1;0;2241;11;2241;Full screen interstitial (in-app);0;WIFI;0;2;0;;UNITED STATES;0;3;1;0;15/01/2017 00:00;2448;1;1;1;0;0;0;0;0;0;0;0;0;0;0;906;0;15/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;0;0;0
3;2;3;7751,88;1;1;1;1;1;0;2241;11;2241;Full screen interstitial (in-app);0;Edge (2.5G);0;2;0;;UNITED STATES;0;3;1;0;15/01/2017 00:00;2448;1;1;1;0;0;0;0;0;0;0;0;0;0;0;906;0;15/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;0;0;0
3;2;3;7751,88;1;1;1;1;1;0;2241;11;2241;Full screen interstitial (in-app);0;All non-listed connection types;0;2;0;;UNITED STATES;0;3;1;0;15/01/2017 00:00;2448;1;1;1;0;0;0;0;0;0;0;0;0;0;0;906;0;15/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;0;0;0
3;4;1;0;2;1;1;1;1;0;2324;11;2241;Full screen interstitial (in-app);0;Hspa (3G+);0;0;0;;RUSSIAN FEDERATION;0;3;1;0;22/01/2016 00:00;2452;1;0;1;0;0;0;0;2;0;0;0;2;0;0;906;0;21/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;100;0;0
6;4;1;0;2;1;1;1;1;0;2337;11;2241;Banners (in-app);0;Hspa (3G+);0;0;0;;UNITED STATES;0,3;2;1;0;13/01/2019 00:00;2453;1;0;1;0;0;0;0;55465;0;0;0;55465;0;0;906;0;13/01/2016 00:00;26/01/2016 00:00;1;3;7751,88;100;0;0
6;4;1;0;2;1;1;1;1;0;2337;11;2241;Banners (in-app);0;Edge (2.5G);0;0;0;;UNITED STATES;0,3;2;1;0;13/01/2019 00:00;2453;1;0;1;1;0;0;0;0;0;0;0;0;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;0;0;0
6;4;1;0;2;1;1;1;1;0;2337;11;2241;Banners (in-app);0;WIFI;0;0;0;;UNITED STATES;0,3;2;1;0;13/01/2019 00:00;2453;1;0;1;1;0;0;0;0;0;0;0;0;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;0;0;0
6;4;1;0;2;1;1;1;1;0;2337;11;2241;Banners (in-app);0;WIFI;0;0;0;;UNITED STATES;0,3;2;1;0;13/01/2019 00:00;2453;1;0;1;2;0;0;0;0;0;0;0;0;0;0;906;0;13/01/2016 00:00;26/01/2016 00:00;1;3;7751,88;0;0;0
6;4;1;0;2;1;1;1;1;0;2337;11;2241;Banners (in-app);0;Hspa (3G+);0;0;0;;UNITED STATES;0,3;2;1;0;13/01/2019 00:00;2453;1;0;1;0;0;0;0;14410;0;0;0;14410;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;100;0;0
5;5;1;0;1;1;1;1;1;0;1;11;2272;Full screen interstitial (in-app);0;Edge (2.5G);0;0;0;;REST OF SOUTH AMERICA;0;-1;1;0;30/09/1905 00:00;2;1;0;1;0;0;0;0;0;0;0;0;4;0;0;1974;0;14/03/1905 00:00;25/01/2016 00:00;1;2;9222,97;0;0;0
5;5;1;0;1;1;1;1;1;0;1;11;2272;Full screen interstitial (in-app);0;Edge (2.5G);0;0;0;;REST OF EUROPE;0;-1;1;0;30/09/1905 00:00;2;1;0;1;0;0;0;0;0;0;0;0;2;0;0;1974;0;14/03/1905 00:00;25/01/2016 00:00;1;2;9222,97;0;0;0
5;5;1;0;1;1;1;1;1;0;1;11;2272;Full screen interstitial (in-app);0;Edge (2.5G);0;0;0;;AUSTRIA;0;-1;1;0;30/09/1905 00:00;2;1;0;1;0;0;0;0;0;0;0;0;6;0;0;1974;0;14/03/1905 00:00;25/01/2016 00:00;1;2;9222,97;0;0;0
5;5;1;0;1;1;1;1;1;0;1;11;2272;Full screen interstitial (in-app);0;Edge (2.5G);0;0;0;;UNITED KINGDOM;0;-1;1;0;30/09/1905 00:00;2;1;0;1;0;0;0;0;0;0;0;0;44;0;0;1974;0;14/03/1905 00:00;25/01/2016 00:00;1;2;9222,97;0;0;0
5;5;1;0;1;1;1;1;1;0;1;11;2272;Full screen interstitial (in-app);0;Edge (2.5G);0;0;0;;HUNGARY;0;-1;1;0;30/09/1905 00:00;2;1;0;1;0;0;0;0;0;0;0;0;1;0;0;1974;0;14/03/1905 00:00;25/01/2016 00:00;1;2;9222,97;0;0;0
5;5;1;0;1;1;1;1;1;0;1;11;2272;Full screen interstitial (in-app);0;Edge (2.5G);0;0;0;;RUSSIAN FEDERATION;0;-1;1;0;30/09/1905 00:00;2;1;0;1;0;0;0;0;0;0;0;0;25;0;0;1974;0;14/03/1905 00:00;25/01/2016 00:00;1;2;9222,97;0;0;0
5;5;1;0;1;1;1;1;1;0;1;11;2272;Full screen interstitial (in-app);0;Edge (2.5G);0;0;0;;UKRAINE;0;-1;1;0;30/09/1905 00:00;2;1;0;1;0;0;0;0;0;0;0;0;58;0;0;1974;0;14/03/1905 00:00;25/01/2016 00:00;1;2;9222,97;0;0;0
5;5;1;0;1;1;1;1;1;0;1;11;2272;Full screen interstitial (in-app);0;Edge (2.5G);0;0;0;;BRAZIL;0;-1;1;0;30/09/1905 00:00;2;1;0;1;0;0;0;0;0;0;0;0;623;0;0;1974;0;14/03/1905 00:00;25/01/2016 00:00;1;2;9222,97;0;0;0
5;5;1;0;1;1;1;1;1;0;1;11;2272;Full screen interstitial (in-app);0;Edge (2.5G);0;0;0;;SWEDEN;0;-1;1;0;30/09/1905 00:00;2;1;0;1;0;0;0;0;0;0;0;0;121;0;0;1974;0;14/03/1905 00:00;25/01/2016 00:00;1;2;9222,97;0;0;0
5;5;1;0;1;1;1;1;1;0;1;11;2272;Full screen interstitial (in-app);0;Edge (2.5G);0;0;0;;REST OF AFRICA;0;-1;1;0;30/09/1905 00:00;2;1;0;1;0;0;0;0;0;0;0;0;3;0;0;1974;0;14/03/1905 00:00;25/01/2016 00:00;1;2;9222,97;0;0;0
5;5;1;0;1;1;1;1;1;0;1;11;2272;Full screen interstitial (in-app);0;Edge (2.5G);0;0;0;;PORTUGAL;0;-1;1;0;30/09/1905 00:00;2;1;0;1;0;0;0;0;0;0;0;0;2;0;0;1974;0;14/03/1905 00:00;25/01/2016 00:00;1;2;9222,97;0;0;0
5;5;1;0;1;1;1;1;1;0;1;11;2272;Full screen interstitial (in-app);0;Edge (2.5G);0;0;0;;REST OF NORTH AMERICA;0;-1;1;0;30/09/1905 00:00;2;1;0;1;0;0;0;0;0;0;0;0;24;0;0;1974;0;14/03/1905 00:00;25/01/2016 00:00;1;2;9222,97;0;0;0
5;5;1;0;1;1;1;1;1;0;1;11;2272;Full screen interstitial (in-app);0;Edge (2.5G);0;0;0;;NETHERLANDS;0;-1;1;0;30/09/1905 00:00;2;1;0;1;0;0;0;0;0;0;0;0;81;0;0;1974;0;14/03/1905 00:00;25/01/2016 00:00;1;2;9222,97;0;0;0
5;5;1;0;1;1;1;1;1;0;1;11;2272;Full screen interstitial (in-app);0;WIFI;0;0;0;;HUNGARY;0;-1;1;0;30/09/1905 00:00;2;1;0;1;0;0;0;0;0;0;0;0;4;0;0;1974;0;14/03/1905 00:00;25/01/2016 00:00;1;2;9222,97;0;0;0
5;5;1;0;1;1;1;1;1;0;1;11;2272;Full screen interstitial (in-app);0;Edge (2.5G);0;0;0;;UNITED STATES;0;-1;1;0;30/09/1905 00:00;2;1;0;1;0;0;0;0;0;0;0;0;143;0;0;1974;0;14/03/1905 00:00;25/01/2016 00:00;1;2;9222,97;0;0;0
5;5;1;0;1;1;1;1;1;0;1;11;2272;Full screen interstitial (in-app);0;Edge (2.5G);0;0;0;;GERMANY;0;-1;1;0;30/09/1905 00:00;2;1;0;1;0;0;0;0;0;0;0;0;173;0;0;1974;0;14/03/1905 00:00;25/01/2016 00:00;1;2;9222,97;0;0;0
5;5;1;0;1;1;1;1;1;0;1;11;2272;Full screen interstitial (in-app);0;Edge (2.5G);0;0;0;;JAPAN;0;-1;1;0;30/09/1905 00:00;2;1;0;1;0;0;0;0;0;0;0;0;7;0;0;1974;0;14/03/1905 00:00;25/01/2016 00:00;1;2;9222,97;0;0;0
5;5;1;0;1;1;1;1;1;0;1;11;2272;Full screen interstitial (in-app);0;Edge (2.5G);0;0;0;;AUSTRALIA;0;-1;1;0;30/09/1905 00:00;2;1;0;1;0;0;0;0;0;0;0;0;24;0;0;1974;0;14/03/1905 00:00;25/01/2016 00:00;1;2;9222,97;0;0;0
5;5;1;0;1;1;1;1;1;0;1;11;2272;Full screen interstitial (in-app);0;Edge (2.5G);0;0;0;;BRAZIL;0;-1;1;0;30/09/1905 00:00;2;1;0;1;0;0;0;0;0;0;0;0;43;0;0;1974;0;14/03/1905 00:00;25/01/2016 00:00;1;2;9222,97;0;0;0
5;5;1;0;1;1;1;1;1;0;1;11;2272;Full screen interstitial (in-app);0;Edge (2.5G);0;0;0;;REST OF EUROPE;0;-1;1;0;30/09/1905 00:00;2;1;0;1;0;0;0;0;0;0;0;0;18;0;0;1974;0;14/03/1905 00:00;25/01/2016 00:00;1;2;9222,97;0;0;0
5;5;1;0;1;1;1;1;1;0;1;11;2272;Full screen interstitial (in-app);0;Edge (2.5G);0;0;0;;POLAND;0;-1;1;0;30/09/1905 00:00;2;1;0;1;0;0;0;0;0;0;0;0;242;0;0;1974;0;14/03/1905 00:00;25/01/2016 00:00;1;2;9222,97;0;0;0
5;5;1;0;1;1;1;1;1;0;1;11;2272;Full screen interstitial (in-app);0;Edge (2.5G);0;0;0;;BELGIUM;0;-1;1;0;30/09/1905 00:00;2;1;0;1;0;0;0;0;0;0;0;0;35;0;0;1974;0;14/03/1905 00:00;25/01/2016 00:00;1;2;9222,97;0;0;0
5;5;1;0;1;1;1;1;1;0;1;11;2272;Full screen interstitial (in-app);0;Edge (2.5G);0;0;0;;DENMARK;0;-1;1;0;30/09/1905 00:00;2;1;0;1;0;0;0;0;0;0;0;0;3;0;0;1974;0;14/03/1905 00:00;25/01/2016 00:00;1;2;9222,97;0;0;0
5;5;1;0;1;1;1;1;1;0;1;11;2272;Full screen interstitial (in-app);0;WIFI;0;0;0;;SPAIN;0;-1;1;0;30/09/1905 00:00;2;1;0;1;0;0;0;0;0;0;0;0;128;0;0;1974;0;14/03/1905 00:00;25/01/2016 00:00;1;2;9222,97;0;0;0
5;5;1;0;1;1;1;1;1;0;1;11;2272;Full screen interstitial (in-app);0;Edge (2.5G);0;0;0;;TURKEY;0;-1;1;0;30/09/1905 00:00;2;1;0;1;0;0;0;0;0;0;0;0;6;0;0;1974;0;14/03/1905 00:00;25/01/2016 00:00;1;2;9222,97;0;0;0
5;5;1;0;1;1;1;1;1;0;1;11;2272;Full screen interstitial (in-app);0;Edge (2.5G);0;0;0;;ISRAEL;0;-1;1;0;30/09/1905 00:00;2;1;0;1;0;0;0;0;0;0;0;0;8;0;0;1974;0;14/03/1905 00:00;25/01/2016 00:00;1;2;9222,97;0;0;0
5;5;1;0;1;1;1;1;1;0;1;11;2272;Full screen interstitial (in-app);0;Edge (2.5G);0;0;0;;CZECH REPUBLIC;0;-1;1;0;30/09/1905 00:00;2;1;0;1;0;0;0;0;0;0;0;0;1;0;0;1974;0;14/03/1905 00:00;25/01/2016 00:00;1;2;9222,97;0;0;0
5;5;1;0;1;1;1;1;1;0;1;11;2272;Full screen interstitial (in-app);0;Edge (2.5G);0;0;0;;CANADA;0;-1;1;0;30/09/1905 00:00;2;1;0;1;0;0;0;0;0;0;0;0;44;0;0;1974;0;14/03/1905 00:00;25/01/2016 00:00;1;2;9222,97;0;0;0
5;5;1;0;1;1;1;1;1;0;1;11;2272;Full screen interstitial (in-app);0;Edge (2.5G);0;0;0;;REST OF SOUTH AMERICA;0;-1;1;0;30/09/1905 00:00;2;1;0;1;0;0;0;0;0;0;0;0;152;0;0;1974;0;14/03/1905 00:00;25/01/2016 00:00;1;2;9222,97;0;0;0
5;5;1;0;1;1;1;1;1;0;1;11;2272;Full screen interstitial (in-app);0;Hspa (3G+);0;0;0;;POLAND;0;-1;1;0;30/09/1905 00:00;2;1;0;1;0;0;0;0;0;0;0;0;2;0;0;1974;0;14/03/1905 00:00;25/01/2016 00:00;1;2;9222,97;0;0;0
5;5;1;0;1;1;1;1;1;0;1;11;2272;Full screen interstitial (in-app);0;Edge (2.5G);0;0;0;;ITALY;0;-1;1;0;30/09/1905 00:00;2;1;0;1;0;0;0;0;0;0;0;0;28;0;0;1974;0;14/03/1905 00:00;25/01/2016 00:00;1;2;9222,97;0;0;0
5;5;1;0;1;1;1;1;1;0;1;11;2272;Full screen interstitial (in-app);0;WIFI;0;0;0;;UKRAINE;0;-1;1;0;30/09/1905 00:00;2;1;0;1;0;0;0;0;0;0;0;0;28;0;0;1974;0;14/03/1905 00:00;25/01/2016 00:00;1;2;9222,97;0;0;0
5;5;1;0;1;1;1;1;1;0;1;11;2272;Full screen interstitial (in-app);0;WIFI;0;0;0;;POLAND;0;-1;1;0;30/09/1905 00:00;2;1;0;1;0;0;0;0;0;0;0;0;713;0;0;1974;0;14/03/1905 00:00;25/01/2016 00:00;1;2;9222,97;0;0;0
5;5;1;0;1;1;1;1;1;0;1;11;2272;Full screen interstitial (in-app);0;WIFI;0;0;0;;SWITZERLAND;0;-1;1;0;30/09/1905 00:00;2;1;0;1;0;0;0;0;0;0;0;0;120;0;0;1974;0;14/03/1905 00:00;25/01/2016 00:00;1;2;9222,97;0;0;0
5;5;1;0;1;1;1;1;1;0;1;11;2272;Full screen interstitial (in-app);0;WIFI;0;0;0;;REST OF NORTH AMERICA;0;-1;1;0;30/09/1905 00:00;2;1;0;1;0;0;0;0;0;0;0;0;11;0;0;1974;0;14/03/1905 00:00;25/01/2016 00:00;1;2;9222,97;0;0;0
5;5;1;0;1;1;1;1;1;0;1;11;2272;Full screen interstitial (in-app);0;WIFI;0;0;0;;SWEDEN;0;-1;1;0;30/09/1905 00:00;2;1;0;1;0;0;0;0;0;0;0;0;190;0;0;1974;0;14/03/1905 00:00;25/01/2016 00:00;1;2;9222,97;0;0;0
5;5;1;0;1;1;1;1;1;0;1;11;2272;Full screen interstitial (in-app);0;WIFI;0;0;0;;RUSSIAN FEDERATION;0;-1;1;0;30/09/1905 00:00;2;1;0;1;0;0;0;0;0;0;0;0;143;0;0;1974;0;14/03/1905 00:00;25/01/2016 00:00;1;2;9222,97;0;0;0
5;5;1;0;1;1;1;1;1;0;1;11;2272;Full screen interstitial (in-app);0;WIFI;0;0;0;;JAPAN;0;-1;1;0;30/09/1905 00:00;2;1;0;1;0;0;0;0;0;0;0;0;18;0;0;1974;0;14/03/1905 00:00;25/01/2016 00:00;1;2;9222,97;0;0;0
5;5;1;0;1;1;1;1;1;0;1;11;2272;Full screen interstitial (in-app);0;WIFI;0;0;0;;PORTUGAL;0;-1;1;0;30/09/1905 00:00;2;1;0;1;0;0;0;0;0;0;0;0;57;0;0;1974;0;14/03/1905 00:00;25/01/2016 00:00;1;2;9222,97;0;0;0
5;5;1;0;1;1;1;1;1;0;1;11;2272;Full screen interstitial (in-app);0;WIFI;0;0;0;;NETHERLANDS;0;-1;1;0;30/09/1905 00:00;2;1;0;1;0;0;0;0;0;0;0;0;151;0;0;1974;0;14/03/1905 00:00;25/01/2016 00:00;1;2;9222,97;0;0;0
5;5;1;0;1;1;1;1;1;0;1;11;2272;Full screen interstitial (in-app);0;WIFI;0;0;0;;BRAZIL;0;-1;1;0;30/09/1905 00:00;2;1;0;1;0;0;0;0;0;0;0;0;1356;0;0;1974;0;14/03/1905 00:00;25/01/2016 00:00;1;2;9222,97;0;0;0
5;5;1;0;1;1;1;1;1;0;1;11;2272;Full screen interstitial (in-app);0;WIFI;0;0;0;;ISRAEL;0;-1;1;0;30/09/1905 00:00;2;1;0;1;0;0;0;0;0;0;0;0;3;0;0;1974;0;14/03/1905 00:00;25/01/2016 00:00;1;2;9222,97;0;0;0
5;5;1;0;1;1;1;1;1;0;1;11;2272;Full screen interstitial (in-app);0;Edge (2.5G);0;0;0;;SPAIN;0;-1;1;0;30/09/1905 00:00;2;1;0;1;0;0;0;0;0;0;0;0;51;0;0;1974;0;14/03/1905 00:00;25/01/2016 00:00;1;2;9222,97;0;0;0
5;5;1;0;1;1;1;1;1;0;1;11;2272;Full screen interstitial (in-app);0;WIFI;0;0;0;;CANADA;0;-1;1;0;30/09/1905 00:00;2;1;0;1;0;0;0;0;0;0;0;0;56;0;0;1974;0;14/03/1905 00:00;25/01/2016 00:00;1;2;9222,97;0;0;0
5;5;1;0;1;1;1;1;1;0;1;11;2272;Full screen interstitial (in-app);0;WIFI;0;0;0;;REST OF EUROPE;0;-1;1;0;30/09/1905 00:00;2;1;0;1;0;0;0;0;0;0;0;0;29;0;0;1974;0;14/03/1905 00:00;25/01/2016 00:00;1;2;9222,97;0;0;0
5;5;1;0;1;1;1;1;1;0;1;11;2272;Full screen interstitial (in-app);0;WIFI;0;0;0;;DENMARK;0;-1;1;0;30/09/1905 00:00;2;1;0;1;0;0;0;0;0;0;0;0;15;0;0;1974;0;14/03/1905 00:00;25/01/2016 00:00;1;2;9222,97;0;0;0
5;5;1;0;1;1;1;1;1;0;1;11;2272;Full screen interstitial (in-app);0;WIFI;0;0;0;;BELGIUM;0;-1;1;0;30/09/1905 00:00;2;1;0;1;0;0;0;0;0;0;0;0;37;0;0;1974;0;14/03/1905 00:00;25/01/2016 00:00;1;2;9222,97;0;0;0
5;5;1;0;1;1;1;1;1;0;1;11;2272;Full screen interstitial (in-app);0;WIFI;0;0;0;;REST OF AFRICA;0;-1;1;0;30/09/1905 00:00;2;1;0;1;0;0;0;0;0;0;0;0;22;0;0;1974;0;14/03/1905 00:00;25/01/2016 00:00;1;2;9222,97;0;0;0
5;5;1;0;1;1;1;1;1;0;1;11;2272;Full screen interstitial (in-app);0;WIFI;0;0;0;;UNITED STATES;0;-1;1;0;30/09/1905 00:00;2;1;0;1;0;0;0;0;0;0;0;0;211;0;0;1974;0;14/03/1905 00:00;25/01/2016 00:00;1;2;9222,97;0;0;0
5;5;1;0;1;1;1;1;1;0;1;11;2272;Full screen interstitial (in-app);0;WIFI;0;0;0;;AUSTRALIA;0;-1;1;0;30/09/1905 00:00;2;1;0;1;0;0;0;0;0;0;0;0;5;0;0;1974;0;14/03/1905 00:00;25/01/2016 00:00;1;2;9222,97;0;0;0
5;5;1;0;1;1;1;1;1;0;1;11;2272;Full screen interstitial (in-app);0;Edge (2.5G);0;0;0;;SWITZERLAND;0;-1;1;0;30/09/1905 00:00;2;1;0;1;0;0;0;0;0;0;0;0;3;0;0;1974;0;14/03/1905 00:00;25/01/2016 00:00;1;2;9222,97;0;0;0
5;5;1;0;1;1;1;1;1;0;1;11;2272;Full screen interstitial (in-app);0;WIFI;0;0;0;;NEW ZEALAND;0;-1;1;0;30/09/1905 00:00;2;1;0;1;0;0;0;0;0;0;0;0;6;0;0;1974;0;14/03/1905 00:00;25/01/2016 00:00;1;2;9222,97;0;0;0
5;5;1;0;1;1;1;1;1;0;1;11;2272;Full screen interstitial (in-app);0;WIFI;0;0;0;;TURKEY;0;-1;1;0;30/09/1905 00:00;2;1;0;1;0;0;0;0;0;0;0;0;1;0;0;1974;0;14/03/1905 00:00;25/01/2016 00:00;1;2;9222,97;0;0;0
5;5;1;0;1;1;1;1;1;0;1;11;2272;Full screen interstitial (in-app);0;WIFI;0;0;0;;GERMANY;0;-1;1;0;30/09/1905 00:00;2;1;0;1;0;0;0;0;0;0;0;0;401;0;0;1974;0;14/03/1905 00:00;25/01/2016 00:00;1;2;9222,97;0;0;0
