"","StatTime","nuser","sess","AppAdvertisedID","CampaignID","CountryID","CampaignTargetTypeID","CampaignCostTypeID","disp","clic","inst","lead","CTR","CVR"
"977",2016-02-20,0,0,2362,2506,76,2,1,114,3,0,0,0.0263,0
"978",2016-02-20,0,0,2362,2509,83,2,1,145,4,0,0,0.0275,0
"979",2016-02-20,0,0,2362,2511,236,2,1,334,15,0,0,0.0449,0
"980",2016-02-20,0,0,2362,2512,40,2,1,100,5,0,0,0.05,0
"981",2016-02-20,0,0,2362,2513,14,2,1,29,0,0,0,0,0
"982",2016-02-20,0,0,2324,2514,76,2,3,186,5,0,0,0.0268,0
"983",2016-02-20,0,0,2316,2515,14,2,7,390,45,0,0,0.1153,0
"984",2016-02-20,0,0,2316,2515,76,2,7,1229,148,0,0,0.1204,0
"985",2016-02-20,0,0,2316,2515,83,2,7,1811,143,0,0,0.0789,0
"986",2016-02-20,0,0,2316,2515,235,2,7,1546,48,0,0,0.031,0
"987",2016-02-20,0,0,2316,2515,236,2,7,8543,719,0,0,0.0841,0
"988",2016-02-20,0,0,2324,2526,14,2,3,24,1,0,0,0.0416,0
"989",2016-02-20,0,0,2324,2526,40,2,3,47,1,0,0,0.0212,0
"990",2016-02-20,0,0,2324,2526,83,2,3,111,6,0,0,0.054,0
"991",2016-02-20,0,0,2324,2526,157,2,3,20,0,0,0,0,0
"992",2016-02-20,0,0,2324,2526,216,2,3,6,1,0,0,0.1666,0
"993",2016-02-20,0,0,2324,2526,236,2,3,250,12,0,0,0.048,0
"994",2016-02-20,0,0,2324,2529,22,2,3,57,1,0,0,0.0175,0
"995",2016-02-20,0,0,2324,2529,76,2,3,172,8,0,0,0.0465,0
"996",2016-02-21,0,0,2082,2033,76,2,7,548,48,0,0,0.0875,0
"997",2016-02-21,0,0,2082,2064,110,1,1,727,1,0,0,0.0013,0
"998",2016-02-21,0,0,2082,2083,83,2,7,678,54,0,0,0.0796,0
"999",2016-02-21,0,0,2082,2084,236,2,7,1799,38,0,0,0.0211,0
"1000",2016-02-21,0,0,2082,2085,235,2,7,429,57,0,0,0.1328,0
"1001",2016-02-21,0,0,2082,2086,40,2,7,503,57,0,0,0.1133,0
"1002",2016-02-21,0,0,2082,2087,14,2,7,145,0,0,0,0,0
"1003",2016-02-21,0,0,2082,2095,209,2,7,64,3,0,0,0.0468,0
"1004",2016-02-21,0,0,2082,2112,15,2,7,35,5,0,0,0.1428,0
"1005",2016-02-21,0,0,2082,2129,22,2,7,108,4,0,0,0.037,0
"1006",2016-02-21,0,0,2082,2129,60,2,7,14,3,0,0,0.2142,0
"1007",2016-02-21,0,0,2082,2129,61,2,7,20,1,0,0,0.05,0
"1008",2016-02-21,0,0,2082,2129,101,2,7,7,0,0,0,0,0
"1009",2016-02-21,0,0,2082,2129,104,2,7,1,1,0,0,1,0
"1010",2016-02-21,0,0,2082,2129,107,2,7,8,0,0,0,0,0
"1011",2016-02-21,0,0,2082,2129,109,2,7,8,1,0,0,0.125,0
"1012",2016-02-21,0,0,2082,2129,178,2,7,48,3,0,0,0.0625,0
"1013",2016-02-21,0,0,2082,2129,182,2,7,12,0,0,0,0,0
"1014",2016-02-21,0,0,2082,2129,195,2,7,2,0,0,0,0,0
"1015",2016-02-21,0,0,2082,2129,200,2,7,1,0,0,0,0,0
"1016",2016-02-21,0,0,2082,2129,206,2,7,30,0,0,0,0,0
"1017",2016-02-21,0,0,2082,2129,215,2,7,34,1,0,0,0.0294,0
"1018",2016-02-21,0,0,2082,2129,216,2,7,34,3,0,0,0.0882,0
"1019",2016-02-21,0,0,2082,2129,221,2,7,10,0,0,0,0,0
"1020",2016-02-21,0,0,2082,2129,228,2,7,1,1,0,0,1,0
"1021",2016-02-21,0,0,2082,2129,251,2,7,14,2,0,0,0.1428,0
"1022",2016-02-21,0,0,2082,2129,252,2,7,25,2,0,0,0.08,0
"1023",2016-02-21,0,0,2082,2129,253,2,7,40,2,0,0,0.05,0
"1024",2016-02-21,0,0,2082,2129,254,2,7,26,0,0,0,0,0
"1025",2016-02-21,0,0,2082,2129,255,2,7,37,1,0,0,0.027,0
"1026",2016-02-21,0,0,2082,2129,256,2,7,3,0,0,0,0,0
"1027",2016-02-21,0,0,2230,2249,32,1,3,25,0,0,0,0,0
"1028",2016-02-21,0,0,2229,2258,15,1,3,28,0,0,0,0,0
"1029",2016-02-21,0,0,2229,2258,83,1,3,285,21,0,1,0.0736,0.0476
"1030",2016-02-21,0,0,2229,2258,216,1,3,16,1,0,0,0.0625,0
"1031",2016-02-21,0,0,2229,2260,236,2,3,2000,100,0,8,0.05,0.08
"1032",2016-02-21,0,0,2229,2385,61,1,3,10,2,0,0,0.2,0
"1033",2016-02-21,0,0,2324,2427,76,2,3,175,8,0,0,0.0457,0
"1034",2016-02-21,0,0,2324,2428,15,2,3,23,1,0,0,0.0434,0
"1035",2016-02-21,0,0,2324,2428,83,2,3,294,20,0,0,0.068,0
"1036",2016-02-21,0,0,2324,2428,216,2,3,12,0,0,0,0,0
"1037",2016-02-21,0,0,2324,2437,235,2,3,199,10,0,1,0.0502,0.1
"1038",2016-02-21,0,0,2324,2438,40,2,3,160,12,0,0,0.075,0
"1039",2016-02-21,0,0,2241,2448,236,1,2,1998,127,11,0,0.0635,0.0866
"1040",2016-02-21,0,0,2350,2461,157,2,7,1,0,0,0,0,0
"1041",2016-02-21,0,0,2350,2461,236,2,7,1137,0,0,0,0,0
"1042",2016-02-21,0,0,2324,2471,235,2,3,212,9,0,0,0.0424,0
"1043",2016-02-21,0,0,2324,2474,83,2,3,287,14,0,0,0.0487,0
"1044",2016-02-21,0,0,2324,2476,235,2,3,201,14,0,0,0.0696,0
"1045",2016-02-21,0,0,2324,2478,236,2,3,134,2,0,0,0.0149,0
"1046",2016-02-21,0,0,2324,2481,15,2,3,28,1,0,0,0.0357,0
"1047",2016-02-21,0,0,2324,2481,83,2,3,288,9,0,0,0.0312,0
"1048",2016-02-21,0,0,2324,2481,216,2,3,17,1,0,0,0.0588,0
"1049",2016-02-21,0,0,2324,2494,14,2,3,40,3,0,1,0.075,0.3333
"1050",2016-02-21,0,0,2324,2494,40,2,3,56,4,0,0,0.0714,0
"1051",2016-02-21,0,0,2324,2494,61,2,3,5,1,0,0,0.2,0
"1052",2016-02-21,0,0,2324,2494,215,2,3,5,0,0,0,0,0
"1053",2016-02-21,0,0,2324,2494,236,2,3,265,14,0,0,0.0528,0
"1054",2016-02-21,0,0,2324,2494,253,2,3,2,0,0,0,0,0
"1055",2016-02-21,0,0,2201,2497,11,2,7,7,0,0,0,0,0
"1056",2016-02-21,0,0,2201,2497,14,2,7,200,0,0,0,0,0
"1057",2016-02-21,0,0,2201,2497,15,2,7,156,1,0,0,0.0064,0
"1058",2016-02-21,0,0,2201,2497,22,2,7,131,1,0,0,0.0076,0
"1059",2016-02-21,0,0,2201,2497,32,2,7,6,0,0,0,0,0
"1060",2016-02-21,0,0,2201,2497,46,2,7,2,0,0,0,0,0
"1061",2016-02-21,0,0,2201,2497,60,2,7,19,0,0,0,0,0
"1062",2016-02-21,0,0,2201,2497,61,2,7,43,0,0,0,0,0
"1063",2016-02-21,0,0,2201,2497,75,2,7,7,0,0,0,0,0
"1064",2016-02-21,0,0,2201,2497,86,2,7,3,0,0,0,0,0
"1065",2016-02-21,0,0,2201,2497,100,2,7,6,0,0,0,0,0
"1066",2016-02-21,0,0,2201,2497,101,2,7,30,0,0,0,0,0
"1067",2016-02-21,0,0,2201,2497,103,2,7,13,0,0,0,0,0
"1068",2016-02-21,0,0,2201,2497,107,2,7,1,0,0,0,0,0
"1069",2016-02-21,0,0,2201,2497,109,2,7,13,0,0,0,0,0
"1070",2016-02-21,0,0,2201,2497,110,2,7,23,0,0,0,0,0
"1071",2016-02-21,0,0,2201,2497,112,2,7,5,0,0,0,0,0
"1072",2016-02-21,0,0,2201,2497,144,2,7,12,0,0,0,0,0
"1073",2016-02-21,0,0,2201,2497,157,2,7,69,0,0,0,0,0
"1074",2016-02-21,0,0,2201,2497,159,2,7,234,1,0,0,0.0042,0
"1075",2016-02-21,0,0,2201,2497,177,2,7,10,0,0,0,0,0
"1076",2016-02-21,0,0,2201,2497,178,2,7,24,0,0,0,0,0
"1077",2016-02-21,0,0,2201,2497,182,2,7,1,0,0,0,0,0
"1078",2016-02-21,0,0,2201,2497,200,2,7,5,0,0,0,0,0
"1079",2016-02-21,0,0,2201,2497,206,2,7,2,0,0,0,0,0
"1080",2016-02-21,0,0,2201,2497,209,2,7,337,0,0,0,0,0
"1081",2016-02-21,0,0,2201,2497,215,2,7,118,0,0,0,0,0
"1082",2016-02-21,0,0,2201,2497,216,2,7,56,0,0,0,0,0
"1083",2016-02-21,0,0,2201,2497,233,2,7,2,0,0,0,0,0
"1084",2016-02-21,0,0,2201,2497,234,2,7,6,0,0,0,0,0
"1085",2016-02-21,0,0,2201,2497,251,2,7,4,0,0,0,0,0
"1086",2016-02-21,0,0,2201,2497,252,2,7,6,0,0,0,0,0
"1087",2016-02-21,0,0,2201,2497,253,2,7,54,0,0,0,0,0
"1088",2016-02-21,0,0,2201,2497,254,2,7,10,1,0,0,0.1,0
"1089",2016-02-21,0,0,2201,2497,255,2,7,18,0,0,0,0,0
"1090",2016-02-21,0,0,2201,2498,40,2,7,814,4,0,0,0.0049,0
"1091",2016-02-21,0,0,2201,2498,76,2,7,160,0,0,0,0,0
"1092",2016-02-21,0,0,2201,2498,83,2,7,370,2,0,0,0.0054,0
"1093",2016-02-21,0,0,2201,2498,235,2,7,1295,0,0,0,0,0
"1094",2016-02-21,0,0,2201,2498,236,2,7,10359,20,0,0,0.0019,0
"1095",2016-02-21,0,0,2362,2506,76,2,1,120,1,0,0,0.0083,0
"1096",2016-02-21,0,0,2362,2509,83,2,1,187,9,0,0,0.0481,0
"1097",2016-02-21,0,0,2362,2511,236,2,1,430,16,0,0,0.0372,0
"1098",2016-02-21,0,0,2362,2512,40,2,1,99,5,0,0,0.0505,0
"1099",2016-02-21,0,0,2362,2513,14,2,1,30,1,0,0,0.0333,0
"1100",2016-02-21,0,0,2324,2514,76,2,3,174,8,0,0,0.0459,0
"1101",2016-02-21,0,0,2316,2515,14,2,7,435,42,0,0,0.0965,0
"1102",2016-02-21,0,0,2316,2515,76,2,7,1199,135,0,0,0.1125,0
"1103",2016-02-21,0,0,2316,2515,83,2,7,1965,110,0,0,0.0559,0
"1104",2016-02-21,0,0,2316,2515,235,2,7,1652,42,0,0,0.0254,0
"1105",2016-02-21,0,0,2316,2515,236,2,7,8986,537,0,0,0.0597,0
"1106",2016-02-21,0,0,2324,2526,14,2,3,26,2,0,0,0.0769,0
"1107",2016-02-21,0,0,2324,2526,40,2,3,29,4,0,0,0.1379,0
"1108",2016-02-21,0,0,2324,2526,83,2,3,117,10,0,0,0.0854,0
"1109",2016-02-21,0,0,2324,2526,157,2,3,15,0,0,0,0,0
"1110",2016-02-21,0,0,2324,2526,216,2,3,8,1,0,0,0.125,0
"1111",2016-02-21,0,0,2324,2526,236,2,3,137,7,0,0,0.051,0
"1112",2016-02-21,0,0,2324,2529,22,2,3,54,2,0,0,0.037,0
"1113",2016-02-21,0,0,2324,2529,76,2,3,177,9,0,0,0.0508,0
"1114",2016-02-22,0,0,2082,2033,76,2,7,464,35,0,0,0.0754,0
"1115",2016-02-22,0,0,2082,2064,110,1,1,1032,0,0,0,0,0
"1116",2016-02-22,0,0,2082,2083,83,2,7,403,23,0,0,0.057,0
"1117",2016-02-22,0,0,2082,2084,236,2,7,1427,19,0,0,0.0133,0
"1118",2016-02-22,0,0,2082,2085,235,2,7,450,47,0,0,0.1044,0
"1119",2016-02-22,0,0,2082,2086,40,2,7,392,45,0,0,0.1147,0
"1120",2016-02-22,0,0,2082,2087,14,2,7,87,0,0,0,0,0
"1121",2016-02-22,0,0,2082,2095,209,2,7,58,6,0,0,0.1034,0
"1122",2016-02-22,0,0,2082,2112,15,2,7,36,4,0,0,0.1111,0
"1123",2016-02-22,0,0,2082,2129,22,2,7,108,9,0,0,0.0833,0
"1124",2016-02-22,0,0,2082,2129,60,2,7,7,4,0,0,0.5714,0
"1125",2016-02-22,0,0,2082,2129,61,2,7,18,2,0,0,0.1111,0
"1126",2016-02-22,0,0,2082,2129,86,2,7,2,0,0,0,0,0
"1127",2016-02-22,0,0,2082,2129,101,2,7,6,0,0,0,0,0
"1128",2016-02-22,0,0,2082,2129,107,2,7,24,5,0,0,0.2083,0
"1129",2016-02-22,0,0,2082,2129,109,2,7,13,4,0,0,0.3076,0
"1130",2016-02-22,0,0,2082,2129,178,2,7,55,6,0,0,0.109,0
"1131",2016-02-22,0,0,2082,2129,182,2,7,11,0,0,0,0,0
"1132",2016-02-22,0,0,2082,2129,200,2,7,12,0,0,0,0,0
"1133",2016-02-22,0,0,2082,2129,206,2,7,11,1,0,0,0.0909,0
"1134",2016-02-22,0,0,2082,2129,215,2,7,27,2,0,0,0.074,0
"1135",2016-02-22,0,0,2082,2129,216,2,7,42,2,0,0,0.0476,0
"1136",2016-02-22,0,0,2082,2129,221,2,7,15,0,0,0,0,0
"1137",2016-02-22,0,0,2082,2129,228,2,7,6,4,0,0,0.6666,0
"1138",2016-02-22,0,0,2082,2129,234,2,7,10,3,0,0,0.3,0
"1139",2016-02-22,0,0,2082,2129,251,2,7,20,1,0,0,0.05,0
"1140",2016-02-22,0,0,2082,2129,252,2,7,32,4,0,0,0.125,0
"1141",2016-02-22,0,0,2082,2129,253,2,7,14,2,0,0,0.1428,0
"1142",2016-02-22,0,0,2082,2129,254,2,7,40,2,0,0,0.05,0
"1143",2016-02-22,0,0,2082,2129,255,2,7,17,2,0,0,0.1176,0
"1144",2016-02-22,0,0,2230,2249,32,1,3,18,0,0,0,0,0
"1145",2016-02-22,0,0,2229,2258,15,1,3,40,3,0,0,0.075,0
"1146",2016-02-22,0,0,2229,2258,83,1,3,455,29,0,3,0.0637,0.1034
"1147",2016-02-22,0,0,2229,2258,216,1,3,33,3,0,0,0.0909,0
"1148",2016-02-22,0,0,2229,2260,236,2,3,1705,92,0,4,0.0539,0.0434
"1149",2016-02-22,0,0,2229,2385,61,1,3,12,0,0,0,0,0
"1150",2016-02-22,0,0,2324,2427,76,2,3,175,9,0,0,0.0514,0
"1151",2016-02-22,0,0,2324,2428,15,2,3,4,0,0,0,0,0
"1152",2016-02-22,0,0,2324,2428,83,2,3,24,1,0,0,0.0416,0
"1153",2016-02-22,0,0,2324,2428,216,2,3,4,0,0,0,0,0
"1154",2016-02-22,0,0,2324,2437,235,2,3,220,18,0,0,0.0818,0
"1155",2016-02-22,0,0,2324,2438,40,2,3,159,9,0,0,0.0566,0
"1156",2016-02-22,0,0,2241,2448,236,1,2,1735,85,2,0,0.0489,0.0235
"1157",2016-02-22,0,0,2350,2461,236,2,7,598,0,0,0,0,0
"1158",2016-02-22,0,0,2324,2471,235,2,3,227,12,0,0,0.0528,0
"1159",2016-02-22,0,0,2324,2474,83,2,3,308,12,0,0,0.0389,0
"1160",2016-02-22,0,0,2324,2476,235,2,3,67,4,0,0,0.0597,0
"1161",2016-02-22,0,0,2324,2478,236,2,3,52,2,0,0,0.0384,0
"1162",2016-02-22,0,0,2324,2481,15,2,3,27,1,0,0,0.037,0
"1163",2016-02-22,0,0,2324,2481,83,2,3,282,11,0,0,0.039,0
"1164",2016-02-22,0,0,2324,2481,216,2,3,19,1,0,0,0.0526,0
"1165",2016-02-22,0,0,2324,2494,14,2,3,78,3,0,0,0.0384,0
"1166",2016-02-22,0,0,2324,2494,40,2,3,176,15,0,0,0.0852,0
"1167",2016-02-22,0,0,2324,2494,61,2,3,14,0,0,0,0,0
"1168",2016-02-22,0,0,2324,2494,75,2,3,4,0,0,0,0,0
"1169",2016-02-22,0,0,2324,2494,215,2,3,20,3,0,0,0.15,0
"1170",2016-02-22,0,0,2324,2494,236,2,3,650,31,0,0,0.0476,0
"1171",2016-02-22,0,0,2324,2494,253,2,3,4,0,0,0,0,0
"1172",2016-02-22,0,0,2201,2497,11,2,7,11,0,0,0,0,0
"1173",2016-02-22,0,0,2201,2497,14,2,7,148,0,0,0,0,0
"1174",2016-02-22,0,0,2201,2497,15,2,7,40,0,0,0,0,0
"1175",2016-02-22,0,0,2201,2497,22,2,7,113,0,0,0,0,0
"1176",2016-02-22,0,0,2201,2497,32,2,7,6,0,0,0,0,0
"1177",2016-02-22,0,0,2201,2497,46,2,7,9,0,0,0,0,0
"1178",2016-02-22,0,0,2201,2497,60,2,7,17,0,0,0,0,0
"1179",2016-02-22,0,0,2201,2497,61,2,7,65,0,0,0,0,0
"1180",2016-02-22,0,0,2201,2497,75,2,7,4,0,0,0,0,0
"1181",2016-02-22,0,0,2201,2497,86,2,7,9,0,0,0,0,0
"1182",2016-02-22,0,0,2201,2497,100,2,7,7,0,0,0,0,0
"1183",2016-02-22,0,0,2201,2497,101,2,7,26,1,0,0,0.0384,0
"1184",2016-02-22,0,0,2201,2497,103,2,7,22,0,0,0,0,0
"1185",2016-02-22,0,0,2201,2497,107,2,7,16,0,0,0,0,0
"1186",2016-02-22,0,0,2201,2497,109,2,7,8,0,0,0,0,0
"1187",2016-02-22,0,0,2201,2497,110,2,7,7,0,0,0,0,0
"1188",2016-02-22,0,0,2201,2497,112,2,7,6,0,0,0,0,0
"1189",2016-02-22,0,0,2201,2497,144,2,7,21,0,0,0,0,0
"1190",2016-02-22,0,0,2201,2497,157,2,7,59,0,0,0,0,0
"1191",2016-02-22,0,0,2201,2497,159,2,7,204,0,0,0,0,0
"1192",2016-02-22,0,0,2201,2497,177,2,7,11,0,0,0,0,0
"1193",2016-02-22,0,0,2201,2497,178,2,7,109,0,0,0,0,0
"1194",2016-02-22,0,0,2201,2497,183,2,7,6,0,0,0,0,0
"1195",2016-02-22,0,0,2201,2497,200,2,7,12,0,0,0,0,0
"1196",2016-02-22,0,0,2201,2497,206,2,7,4,0,0,0,0,0
"1197",2016-02-22,0,0,2201,2497,209,2,7,354,0,0,0,0,0
"1198",2016-02-22,0,0,2201,2497,215,2,7,195,0,0,0,0,0
"1199",2016-02-22,0,0,2201,2497,216,2,7,21,1,0,0,0.0476,0
"1200",2016-02-22,0,0,2201,2497,221,2,7,5,0,0,0,0,0
"1201",2016-02-22,0,0,2201,2497,228,2,7,3,0,0,0,0,0
"1202",2016-02-22,0,0,2201,2497,234,2,7,8,0,0,0,0,0
"1203",2016-02-22,0,0,2201,2497,251,2,7,3,0,0,0,0,0
"1204",2016-02-22,0,0,2201,2497,252,2,7,2,0,0,0,0,0
"1205",2016-02-22,0,0,2201,2497,253,2,7,48,0,0,0,0,0
"1206",2016-02-22,0,0,2201,2497,254,2,7,13,0,0,0,0,0
"1207",2016-02-22,0,0,2201,2497,255,2,7,10,0,0,0,0,0
"1208",2016-02-22,0,0,2201,2498,40,2,7,836,1,0,0,0.0011,0
"1209",2016-02-22,0,0,2201,2498,76,2,7,94,0,0,0,0,0
"1210",2016-02-22,0,0,2201,2498,83,2,7,125,5,0,0,0.04,0
"1211",2016-02-22,0,0,2201,2498,235,2,7,1461,0,0,0,0,0
"1212",2016-02-22,0,0,2201,2498,236,2,7,9101,6,0,0,6e-04,0
"1213",2016-02-22,0,0,2362,2506,76,2,1,115,0,0,0,0,0
"1214",2016-02-22,0,0,2362,2509,83,2,1,187,11,0,0,0.0588,0
"1215",2016-02-22,0,0,2362,2511,236,2,1,402,14,0,0,0.0348,0
"1216",2016-02-22,0,0,2362,2512,40,2,1,98,3,0,0,0.0306,0
"1217",2016-02-22,0,0,2362,2513,14,2,1,31,0,0,0,0,0
"1218",2016-02-22,0,0,2324,2514,76,2,3,135,4,0,0,0.0296,0
"1219",2016-02-22,0,0,2316,2515,14,2,7,407,18,0,0,0.0442,0
"1220",2016-02-22,0,0,2316,2515,76,2,7,1237,96,0,0,0.0776,0
"1221",2016-02-22,0,0,2316,2515,83,2,7,1933,125,0,0,0.0646,0
"1222",2016-02-22,0,0,2316,2515,235,2,7,1604,45,0,0,0.028,0
"1223",2016-02-22,0,0,2316,2515,236,2,7,8825,479,0,0,0.0542,0
"1224",2016-02-22,0,0,2324,2526,14,2,3,27,0,0,0,0,0
"1225",2016-02-22,0,0,2324,2526,40,2,3,95,6,0,0,0.0631,0
"1226",2016-02-22,0,0,2324,2526,83,2,3,129,8,0,0,0.062,0
"1227",2016-02-22,0,0,2324,2526,157,2,3,14,0,0,0,0,0
"1228",2016-02-22,0,0,2324,2526,216,2,3,11,0,0,0,0,0
"1229",2016-02-22,0,0,2324,2526,236,2,3,394,24,0,2,0.0609,0.0833
"1230",2016-02-22,0,0,2324,2529,22,2,3,48,4,0,0,0.0833,0
"1231",2016-02-22,0,0,2324,2529,76,2,3,180,11,0,0,0.0611,0
"1232",2016-02-23,0,0,2082,2033,76,2,7,420,14,0,0,0.0333,0
"1233",2016-02-23,0,0,2082,2064,110,1,1,992,0,0,0,0,0
"1234",2016-02-23,0,0,2082,2083,83,2,7,416,17,0,0,0.0408,0
"1235",2016-02-23,0,0,2082,2084,236,2,7,1396,19,0,0,0.0136,0
"1236",2016-02-23,0,0,2082,2085,235,2,7,516,38,0,0,0.0736,0
"1237",2016-02-23,0,0,2082,2086,40,2,7,318,25,0,0,0.0786,0
"1238",2016-02-23,0,0,2082,2087,14,2,7,44,0,0,0,0,0
"1239",2016-02-23,0,0,2082,2095,209,2,7,57,3,0,0,0.0526,0
"1240",2016-02-23,0,0,2082,2112,15,2,7,73,9,0,0,0.1232,0
"1241",2016-02-23,0,0,2082,2129,22,2,7,89,14,0,0,0.1573,0
"1242",2016-02-23,0,0,2082,2129,60,2,7,12,8,0,0,0.6666,0
"1243",2016-02-23,0,0,2082,2129,61,2,7,3,1,0,0,0.3333,0
"1244",2016-02-23,0,0,2082,2129,86,2,7,1,0,0,0,0,0
"1245",2016-02-23,0,0,2082,2129,107,2,7,8,1,0,0,0.125,0
"1246",2016-02-23,0,0,2082,2129,109,2,7,16,4,0,0,0.25,0
"1247",2016-02-23,0,0,2082,2129,178,2,7,53,13,0,0,0.2452,0
"1248",2016-02-23,0,0,2082,2129,182,2,7,12,1,0,0,0.0833,0
"1249",2016-02-23,0,0,2082,2129,195,2,7,6,1,0,0,0.1666,0
"1250",2016-02-23,0,0,2082,2129,200,2,7,4,1,0,0,0.25,0
"1251",2016-02-23,0,0,2082,2129,206,2,7,22,2,0,0,0.0909,0
"1252",2016-02-23,0,0,2082,2129,215,2,7,28,2,0,0,0.0714,0
"1253",2016-02-23,0,0,2082,2129,216,2,7,40,0,0,0,0,0
"1254",2016-02-23,0,0,2082,2129,221,2,7,13,4,0,0,0.3076,0
"1255",2016-02-23,0,0,2082,2129,234,2,7,8,1,0,0,0.125,0
"1256",2016-02-23,0,0,2082,2129,251,2,7,16,1,0,0,0.0625,0
"1257",2016-02-23,0,0,2082,2129,252,2,7,22,3,0,0,0.1363,0
"1258",2016-02-23,0,0,2082,2129,253,2,7,17,7,0,0,0.4117,0
"1259",2016-02-23,0,0,2082,2129,254,2,7,34,2,0,0,0.0588,0
"1260",2016-02-23,0,0,2082,2129,255,2,7,30,5,0,0,0.1666,0
"1261",2016-02-23,0,0,2082,2129,256,2,7,5,2,0,0,0.4,0
"1262",2016-02-23,0,0,2230,2249,32,1,3,23,0,0,0,0,0
"1263",2016-02-23,0,0,2229,2258,15,1,3,48,2,0,0,0.0416,0
"1264",2016-02-23,0,0,2229,2258,83,1,3,447,23,0,0,0.0514,0
"1265",2016-02-23,0,0,2229,2258,216,1,3,25,1,0,0,0.04,0
"1266",2016-02-23,0,0,2229,2260,236,2,3,1571,93,0,4,0.0591,0.043
"1267",2016-02-23,0,0,2229,2385,61,1,3,4,0,0,0,0,0
"1268",2016-02-23,0,0,2324,2427,76,2,3,161,5,0,0,0.031,0
"1269",2016-02-23,0,0,2324,2428,83,2,3,0,1,0,0,0,0
"1270",2016-02-23,0,0,2324,2437,235,2,3,272,19,0,0,0.0698,0
"1271",2016-02-23,0,0,2324,2438,40,2,3,170,13,0,0,0.0764,0
"1272",2016-02-23,0,0,2241,2448,236,1,2,1440,80,5,0,0.0555,0.0625
"1273",2016-02-23,0,0,2324,2471,235,2,3,257,12,0,0,0.0466,0
"1274",2016-02-23,0,0,2324,2474,83,2,3,258,11,0,0,0.0426,0
"1275",2016-02-23,0,0,2324,2481,15,2,3,9,1,0,0,0.1111,0
"1276",2016-02-23,0,0,2324,2481,83,2,3,87,4,0,0,0.0459,0
"1277",2016-02-23,0,0,2324,2481,216,2,3,11,2,0,0,0.1818,0
"1278",2016-02-23,0,0,2324,2494,14,2,3,37,1,0,0,0.027,0
"1279",2016-02-23,0,0,2324,2494,40,2,3,120,8,0,0,0.0666,0
"1280",2016-02-23,0,0,2324,2494,61,2,3,6,1,0,0,0.1666,0
"1281",2016-02-23,0,0,2324,2494,75,2,3,1,0,0,0,0,0
"1282",2016-02-23,0,0,2324,2494,215,2,3,19,0,0,0,0,0
"1283",2016-02-23,0,0,2324,2494,236,2,3,536,24,0,1,0.0447,0.0416
"1284",2016-02-23,0,0,2201,2497,11,2,7,12,0,0,0,0,0
"1285",2016-02-23,0,0,2201,2497,14,2,7,188,0,0,0,0,0
"1286",2016-02-23,0,0,2201,2497,15,2,7,39,0,0,0,0,0
"1287",2016-02-23,0,0,2201,2497,22,2,7,63,0,0,0,0,0
"1288",2016-02-23,0,0,2201,2497,32,2,7,13,0,0,0,0,0
"1289",2016-02-23,0,0,2201,2497,46,2,7,6,0,0,0,0,0
"1290",2016-02-23,0,0,2201,2497,60,2,7,6,0,0,0,0,0
"1291",2016-02-23,0,0,2201,2497,61,2,7,22,0,0,0,0,0
"1292",2016-02-23,0,0,2201,2497,75,2,7,6,0,0,0,0,0
"1293",2016-02-23,0,0,2201,2497,86,2,7,4,0,0,0,0,0
"1294",2016-02-23,0,0,2201,2497,100,2,7,1,0,0,0,0,0
"1295",2016-02-23,0,0,2201,2497,101,2,7,23,0,0,0,0,0
"1296",2016-02-23,0,0,2201,2497,103,2,7,16,0,0,0,0,0
"1297",2016-02-23,0,0,2201,2497,107,2,7,1,0,0,0,0,0
"1298",2016-02-23,0,0,2201,2497,109,2,7,9,0,0,0,0,0
"1299",2016-02-23,0,0,2201,2497,110,2,7,3,0,0,0,0,0
"1300",2016-02-23,0,0,2201,2497,112,2,7,6,0,0,0,0,0
"1301",2016-02-23,0,0,2201,2497,144,2,7,19,0,0,0,0,0
"1302",2016-02-23,0,0,2201,2497,157,2,7,25,1,0,0,0.04,0
"1303",2016-02-23,0,0,2201,2497,159,2,7,170,0,0,0,0,0
"1304",2016-02-23,0,0,2201,2497,177,2,7,6,0,0,0,0,0
"1305",2016-02-23,0,0,2201,2497,178,2,7,109,0,0,0,0,0
"1306",2016-02-23,0,0,2201,2497,182,2,7,1,0,0,0,0,0
"1307",2016-02-23,0,0,2201,2497,195,2,7,1,0,0,0,0,0
"1308",2016-02-23,0,0,2201,2497,200,2,7,10,0,0,0,0,0
"1309",2016-02-23,0,0,2201,2497,206,2,7,2,0,0,0,0,0
"1310",2016-02-23,0,0,2201,2497,209,2,7,310,0,0,0,0,0
"1311",2016-02-23,0,0,2201,2497,215,2,7,115,0,0,0,0,0
"1312",2016-02-23,0,0,2201,2497,216,2,7,28,0,0,0,0,0
"1313",2016-02-23,0,0,2201,2497,221,2,7,7,0,0,0,0,0
"1314",2016-02-23,0,0,2201,2497,233,2,7,1,0,0,0,0,0
"1315",2016-02-23,0,0,2201,2497,234,2,7,1,0,0,0,0,0
"1316",2016-02-23,0,0,2201,2497,242,2,7,1,0,0,0,0,0
"1317",2016-02-23,0,0,2201,2497,251,2,7,3,0,0,0,0,0
"1318",2016-02-23,0,0,2201,2497,252,2,7,3,0,0,0,0,0
