"","","nuser","sess","AppAdvertisedID","CampaignID","CampaignTargetTypeID","CampaignCostTypeID","disp","clic","inst","lead","CTR","CVR"
"1049",52,0,0,2201,2501,2,7,208,38,0,0,0.1826,0
"1050",52,0,0,2201,2502,2,7,2271,95,0,0,0.0418,0
"1051",52,0,0,2324,2503,2,3,281,19,0,0,0.0676,0
"1052",52,0,0,2201,2505,2,7,7159,44,0,0,0.0061,0
"1053",52,0,0,2362,2506,2,1,1197,33,0,0,0.0275,0
"1054",52,0,0,2362,2507,2,1,276,11,0,0,0.0398,0
"1055",52,0,0,2362,2508,2,1,2701,135,0,0,0.0499,0
"1056",52,0,0,2362,2509,2,1,1155,38,0,0,0.0329,0
"1057",52,0,0,2362,2510,2,1,226,13,0,0,0.0575,0
"1058",52,0,0,2362,2512,2,1,291,11,0,0,0.0378,0
"1059",52,0,0,2324,2514,2,3,1034,34,0,0,0.0328,0
"1060",52,0,0,2316,2515,2,7,8807,1553,0,0,0.1763,0
"1061",52,0,0,2324,2526,2,3,4671,243,0,1,0.052,0.0041
"1062",52,0,0,2324,2529,2,3,2974,148,0,0,0.0497,0
"1063",53,0,0,2082,2033,2,7,6670,493,0,0,0.0739,0
"1064",53,0,0,2082,2064,1,1,1522,10,0,0,0.0065,0
"1065",53,0,0,2082,2083,2,7,2886,133,0,0,0.046,0
"1066",53,0,0,2082,2084,2,7,2137,37,0,0,0.0173,0
"1067",53,0,0,2082,2085,2,7,1328,175,0,0,0.1317,0
"1068",53,0,0,2082,2086,2,7,803,123,0,0,0.1531,0
"1069",53,0,0,2082,2087,2,7,166,3,0,0,0.018,0
"1070",53,0,0,2082,2093,2,7,4018,271,0,0,0.0674,0
"1071",53,0,0,2082,2094,2,7,865,105,0,0,0.1213,0
"1072",53,0,0,2082,2112,2,7,484,68,0,0,0.1404,0
"1073",53,0,0,2082,2113,2,7,931,33,0,0,0.0354,0
"1074",53,0,0,2082,2145,2,7,154,70,0,0,0.4545,0
"1075",53,0,0,2229,2258,1,3,3936,183,0,0,0.0464,0
"1076",53,0,0,2229,2260,2,3,2471,154,0,6,0.0623,0.0389
"1077",53,0,0,2229,2385,1,3,167,17,0,0,0.1017,0
"1078",53,0,0,2229,2388,1,3,4236,225,0,4,0.0531,0.0177
"1079",53,0,0,2324,2427,2,3,147,11,0,0,0.0748,0
"1080",53,0,0,2324,2436,2,3,1,0,0,0,0,0
"1081",53,0,0,2324,2437,2,3,97,9,0,0,0.0927,0
"1082",53,0,0,2324,2439,2,3,55,2,0,0,0.0363,0
"1083",53,0,0,2241,2448,1,2,3949,284,12,0,0.0719,0.0422
"1084",53,0,0,2350,2461,2,7,880,0,0,0,0,0
"1085",53,0,0,2324,2477,2,3,44,6,0,0,0.1363,0
"1086",53,0,0,2324,2478,2,3,74,3,0,0,0.0405,0
"1087",53,0,0,2324,2481,2,3,580,21,0,0,0.0362,0
"1088",53,0,0,2324,2482,2,3,59,6,0,0,0.1016,0
"1089",53,0,0,2324,2494,2,3,0,1,0,0,0,0
"1090",53,0,0,2201,2501,2,7,227,42,0,0,0.185,0
"1091",53,0,0,2201,2502,2,7,3893,102,0,0,0.0262,0
"1092",53,0,0,2324,2503,2,3,307,19,0,0,0.0618,0
"1093",53,0,0,2201,2505,2,7,7703,34,0,0,0.0044,0
"1094",53,0,0,2362,2506,2,1,1719,53,0,0,0.0308,0
"1095",53,0,0,2362,2507,2,1,360,9,0,0,0.025,0
"1096",53,0,0,2362,2508,2,1,2901,169,0,0,0.0582,0
"1097",53,0,0,2362,2509,2,1,1152,45,0,0,0.039,0
"1098",53,0,0,2362,2510,2,1,239,10,0,0,0.0418,0
"1099",53,0,0,2362,2512,2,1,272,10,0,0,0.0367,0
"1100",53,0,0,2324,2514,2,3,12,0,0,0,0,0
"1101",53,0,0,2316,2515,2,7,9074,1308,0,0,0.1441,0
"1102",53,0,0,2324,2526,2,3,3610,189,0,2,0.0523,0.0105
"1103",53,0,0,2324,2529,2,3,959,50,0,1,0.0521,0.02
"1104",54,0,0,2082,2033,2,7,4151,283,0,0,0.0681,0
"1105",54,0,0,2082,2064,1,1,1672,12,0,0,0.0071,0
"1106",54,0,0,2082,2083,2,7,2779,103,0,0,0.037,0
"1107",54,0,0,2082,2084,2,7,2340,28,0,0,0.0119,0
"1108",54,0,0,2082,2085,2,7,1259,127,0,0,0.1008,0
"1109",54,0,0,2082,2086,2,7,852,109,0,0,0.1279,0
"1110",54,0,0,2082,2087,2,7,142,3,0,0,0.0211,0
"1111",54,0,0,2082,2091,2,7,3349,196,0,0,0.0585,0
"1112",54,0,0,2082,2093,2,7,4065,322,0,0,0.0792,0
"1113",54,0,0,2082,2094,2,7,827,51,0,0,0.0616,0
"1114",54,0,0,2082,2095,2,7,581,59,0,0,0.1015,0
"1115",54,0,0,2082,2112,2,7,522,58,0,0,0.1111,0
"1116",54,0,0,2082,2113,2,7,814,19,0,0,0.0233,0
"1117",54,0,0,2082,2114,2,7,3748,388,0,0,0.1035,0
"1118",54,0,0,2082,2129,2,7,6183,1345,0,0,0.2175,0
"1119",54,0,0,2082,2145,2,7,162,102,0,0,0.6296,0
"1120",54,0,0,2229,2257,2,3,36,1,0,0,0.0277,0
"1121",54,0,0,2229,2258,1,3,3118,152,0,3,0.0487,0.0197
"1122",54,0,0,2229,2260,2,3,2585,150,0,4,0.058,0.0266
"1123",54,0,0,2229,2385,1,3,31,1,0,0,0.0322,0
"1124",54,0,0,2229,2388,1,3,4500,203,0,3,0.0451,0.0147
"1125",54,0,0,2324,2427,2,3,1697,93,0,1,0.0548,0.0107
"1126",54,0,0,2324,2436,2,3,120,4,0,0,0.0333,0
"1127",54,0,0,2324,2437,2,3,75,5,0,0,0.0666,0
"1128",54,0,0,2324,2439,2,3,57,4,0,0,0.0701,0
"1129",54,0,0,2241,2448,1,2,3815,237,11,0,0.0621,0.0464
"1130",54,0,0,2324,2471,2,3,78,8,0,0,0.1025,0
"1131",54,0,0,2324,2474,2,3,330,10,0,0,0.0303,0
"1132",54,0,0,2324,2477,2,3,134,4,0,0,0.0298,0
"1133",54,0,0,2324,2481,2,3,428,14,0,0,0.0327,0
"1134",54,0,0,2324,2482,2,3,62,4,0,0,0.0645,0
"1135",54,0,0,2324,2494,2,3,483,11,0,0,0.0227,0
"1136",54,0,0,2201,2501,2,7,248,41,0,0,0.1653,0
"1137",54,0,0,2201,2502,2,7,5735,114,0,0,0.0198,0
"1138",54,0,0,2324,2503,2,3,229,27,0,2,0.1179,0.074
"1139",54,0,0,2201,2505,2,7,6051,56,0,0,0.0092,0
"1140",54,0,0,2362,2506,2,1,1272,39,0,0,0.0306,0
"1141",54,0,0,2362,2507,2,1,280,16,0,0,0.0571,0
"1142",54,0,0,2362,2508,2,1,2760,130,0,0,0.0471,0
"1143",54,0,0,2362,2509,2,1,1244,46,0,0,0.0369,0
"1144",54,0,0,2362,2510,2,1,216,8,0,0,0.037,0
"1145",54,0,0,2362,2512,2,1,260,6,0,0,0.023,0
"1146",54,0,0,2324,2514,2,3,5,0,0,0,0,0
"1147",54,0,0,2316,2515,2,7,4792,627,0,0,0.1308,0
"1148",54,0,0,2324,2526,2,3,3989,203,0,1,0.0508,0.0049
"1149",54,0,0,2324,2529,2,3,2431,123,0,2,0.0505,0.0162
"1150",54,0,0,2406,2530,2,3,1398,60,0,0,0.0429,0
"1151",54,0,0,2407,2531,2,3,1433,62,0,0,0.0432,0
"1152",55,0,0,2082,2033,2,7,2799,273,0,0,0.0975,0
"1153",55,0,0,2082,2064,1,1,1579,19,0,0,0.012,0
"1154",55,0,0,2082,2083,2,7,2662,125,0,0,0.0469,0
"1155",55,0,0,2082,2084,2,7,2323,58,0,0,0.0249,0
"1156",55,0,0,2082,2085,2,7,1101,115,0,0,0.1044,0
"1157",55,0,0,2082,2086,2,7,859,161,0,0,0.1874,0
"1158",55,0,0,2082,2087,2,7,117,3,0,0,0.0256,0
"1159",55,0,0,2082,2091,2,7,4046,357,0,0,0.0882,0
"1160",55,0,0,2082,2093,2,7,3588,183,0,0,0.051,0
"1161",55,0,0,2082,2094,2,7,828,98,0,0,0.1183,0
"1162",55,0,0,2082,2095,2,7,594,31,0,0,0.0521,0
"1163",55,0,0,2082,2112,2,7,437,54,0,0,0.1235,0
"1164",55,0,0,2082,2113,2,7,726,13,0,0,0.0179,0
"1165",55,0,0,2082,2114,2,7,4851,704,0,0,0.1451,0
"1166",55,0,0,2082,2129,2,7,6637,1234,0,0,0.1859,0
"1167",55,0,0,2082,2145,2,7,150,95,0,0,0.6333,0
"1168",55,0,0,2229,2257,2,3,259,13,0,0,0.0501,0
"1169",55,0,0,2229,2258,1,3,2695,105,0,2,0.0389,0.019
"1170",55,0,0,2229,2260,2,3,2604,142,0,6,0.0545,0.0422
"1171",55,0,0,2229,2385,1,3,22,0,0,0,0,0
"1172",55,0,0,2229,2388,1,3,4089,178,0,3,0.0435,0.0168
"1173",55,0,0,2324,2427,2,3,1270,55,0,1,0.0433,0.0181
"1174",55,0,0,2324,2436,2,3,138,4,0,0,0.0289,0
"1175",55,0,0,2324,2437,2,3,59,2,0,0,0.0338,0
"1176",55,0,0,2324,2439,2,3,45,1,0,0,0.0222,0
"1177",55,0,0,2241,2448,1,2,3276,177,10,0,0.054,0.0564
"1178",55,0,0,2324,2471,2,3,59,2,0,0,0.0338,0
"1179",55,0,0,2324,2474,2,3,325,12,0,0,0.0369,0
"1180",55,0,0,2324,2477,2,3,117,13,0,0,0.1111,0
"1181",55,0,0,2324,2481,2,3,403,7,0,0,0.0173,0
"1182",55,0,0,2324,2482,2,3,48,2,0,0,0.0416,0
"1183",55,0,0,2324,2494,2,3,504,20,0,0,0.0396,0
"1184",55,0,0,2201,2501,2,7,250,48,0,0,0.192,0
"1185",55,0,0,2201,2502,2,7,5780,111,0,0,0.0192,0
"1186",55,0,0,2324,2503,2,3,68,4,0,0,0.0588,0
"1187",55,0,0,2201,2505,2,7,6781,64,0,0,0.0094,0
"1188",55,0,0,2362,2506,2,1,843,23,0,0,0.0272,0
"1189",55,0,0,2362,2507,2,1,252,5,0,0,0.0198,0
"1190",55,0,0,2362,2508,2,1,2488,135,0,0,0.0542,0
"1191",55,0,0,2362,2509,2,1,1178,36,0,0,0.0305,0
"1192",55,0,0,2362,2510,2,1,205,11,0,0,0.0536,0
"1193",55,0,0,2362,2512,2,1,249,14,0,0,0.0562,0
"1194",55,0,0,2324,2514,2,3,1007,39,0,0,0.0387,0
"1195",55,0,0,2324,2526,2,3,3959,169,0,2,0.0426,0.0118
"1196",55,0,0,2324,2529,2,3,2834,145,0,2,0.0511,0.0137
"1197",55,0,0,2406,2530,2,3,4,1,0,0,0.25,0
"1198",55,0,0,2407,2531,2,3,6,0,0,0,0,0
"1199",56,0,0,2082,2033,2,7,3215,266,0,0,0.0827,0
"1200",56,0,0,2082,2064,1,1,1655,10,0,0,0.006,0
"1201",56,0,0,2082,2083,2,7,2445,110,0,0,0.0449,0
"1202",56,0,0,2082,2084,2,7,2167,69,0,0,0.0318,0
"1203",56,0,0,2082,2085,2,7,1103,111,0,0,0.1006,0
"1204",56,0,0,2082,2086,2,7,781,105,0,0,0.1344,0
"1205",56,0,0,2082,2087,2,7,120,6,0,0,0.05,0
"1206",56,0,0,2082,2091,2,7,4074,426,0,0,0.1045,0
"1207",56,0,0,2082,2093,2,7,4019,196,0,0,0.0487,0
"1208",56,0,0,2082,2094,2,7,848,104,0,0,0.1226,0
"1209",56,0,0,2082,2095,2,7,660,24,0,0,0.0363,0
"1210",56,0,0,2082,2112,2,7,419,38,0,0,0.0906,0
"1211",56,0,0,2082,2113,2,7,704,17,0,0,0.0241,0
"1212",56,0,0,2082,2114,2,7,5293,605,0,0,0.1143,0
"1213",56,0,0,2082,2129,2,7,6515,1374,0,0,0.2108,0
"1214",56,0,0,2082,2145,2,7,158,101,0,0,0.6392,0
"1215",56,0,0,2229,2257,2,3,264,22,0,1,0.0833,0.0454
"1216",56,0,0,2229,2258,1,3,3614,156,0,3,0.0431,0.0192
"1217",56,0,0,2229,2259,2,3,75,3,0,0,0.04,0
"1218",56,0,0,2229,2260,2,3,2592,138,0,4,0.0532,0.0289
"1219",56,0,0,2229,2380,2,3,184,12,0,1,0.0652,0.0833
"1220",56,0,0,2229,2381,2,3,94,7,0,0,0.0744,0
"1221",56,0,0,2229,2382,2,3,25,1,0,0,0.04,0
"1222",56,0,0,2229,2384,2,3,108,11,0,0,0.1018,0
"1223",56,0,0,2229,2385,1,3,16,0,0,0,0,0
"1224",56,0,0,2229,2388,1,3,4403,181,0,5,0.0411,0.0276
"1225",56,0,0,2229,2389,2,3,753,60,0,3,0.0796,0.05
"1226",56,0,0,2324,2427,2,3,1636,65,0,0,0.0397,0
"1227",56,0,0,2324,2436,2,3,150,3,0,0,0.02,0
"1228",56,0,0,2324,2437,2,3,51,5,0,0,0.098,0
"1229",56,0,0,2324,2439,2,3,62,2,0,0,0.0322,0
"1230",56,0,0,2241,2448,1,2,3416,207,14,0,0.0605,0.0676
"1231",56,0,0,2350,2461,2,7,675,4,0,0,0.0059,0
"1232",56,0,0,2324,2471,2,3,64,7,0,0,0.1093,0
"1233",56,0,0,2324,2474,2,3,305,4,0,0,0.0131,0
"1234",56,0,0,2324,2477,2,3,106,6,0,0,0.0566,0
"1235",56,0,0,2324,2481,2,3,403,13,0,0,0.0322,0
"1236",56,0,0,2324,2482,2,3,59,3,0,0,0.0508,0
"1237",56,0,0,2324,2494,2,3,467,24,0,0,0.0513,0
"1238",56,0,0,2201,2501,2,7,264,42,0,0,0.159,0
"1239",56,0,0,2201,2502,2,7,5159,88,0,0,0.017,0
"1240",56,0,0,2201,2505,2,7,7934,49,0,0,0.0061,0
"1241",56,0,0,2362,2506,2,1,986,32,0,0,0.0324,0
"1242",56,0,0,2362,2507,2,1,247,11,0,0,0.0445,0
"1243",56,0,0,2362,2508,2,1,2450,127,0,0,0.0518,0
"1244",56,0,0,2362,2509,2,1,1080,35,0,0,0.0324,0
"1245",56,0,0,2362,2510,2,1,227,10,0,0,0.044,0
"1246",56,0,0,2362,2512,2,1,243,7,0,0,0.0288,0
"1247",56,0,0,2324,2514,2,3,1,0,0,0,0,0
"1248",56,0,0,2316,2515,2,7,1867,422,0,0,0.226,0
"1249",56,0,0,2324,2526,2,3,3041,114,0,1,0.0374,0.0087
"1250",56,0,0,2324,2529,2,3,2837,149,0,0,0.0525,0
"1251",56,0,0,2406,2530,2,3,5,0,0,0,0,0
"1252",56,0,0,2407,2531,2,3,3,0,0,0,0,0
"1253",56,0,0,2350,2532,2,7,1436,2,0,0,0.0013,0
"1254",56,0,0,2229,2533,2,3,345,34,0,2,0.0985,0.0588
"1255",56,0,0,2229,2534,2,3,177,11,0,0,0.0621,0
"1256",56,0,0,2324,2535,2,3,1022,31,0,0,0.0303,0
"1257",56,0,0,2324,2536,2,3,224,8,0,0,0.0357,0
"1258",56,0,0,2324,2537,2,3,801,17,0,2,0.0212,0.1176
"1259",56,0,0,2324,2538,2,3,820,19,0,1,0.0231,0.0526
"1260",57,0,0,2082,2033,2,7,3238,349,0,0,0.1077,0
"1261",57,0,0,2082,2064,1,1,1786,14,0,0,0.0078,0
"1262",57,0,0,2082,2083,2,7,3189,171,0,0,0.0536,0
"1263",57,0,0,2082,2084,2,7,2140,52,0,0,0.0242,0
"1264",57,0,0,2082,2085,2,7,938,72,0,0,0.0767,0
"1265",57,0,0,2082,2086,2,7,736,186,0,0,0.2527,0
"1266",57,0,0,2082,2087,2,7,147,0,0,0,0,0
"1267",57,0,0,2082,2091,2,7,4010,565,0,0,0.1408,0
"1268",57,0,0,2082,2093,2,7,3840,130,0,0,0.0338,0
"1269",57,0,0,2082,2094,2,7,844,101,0,0,0.1196,0
"1270",57,0,0,2082,2095,2,7,658,11,0,0,0.0167,0
"1271",57,0,0,2082,2112,2,7,448,60,0,0,0.1339,0
"1272",57,0,0,2082,2113,2,7,763,14,0,0,0.0183,0
"1273",57,0,0,2082,2114,2,7,4089,442,0,0,0.108,0
"1274",57,0,0,2082,2129,2,7,5913,556,0,0,0.094,0
"1275",57,0,0,2082,2145,2,7,98,41,0,0,0.4183,0
"1276",57,0,0,2229,2257,2,3,415,30,0,0,0.0722,0
"1277",57,0,0,2229,2258,1,3,4172,202,0,5,0.0484,0.0247
"1278",57,0,0,2229,2259,2,3,1248,64,0,4,0.0512,0.0625
"1279",57,0,0,2229,2260,2,3,2220,126,0,2,0.0567,0.0158
"1280",57,0,0,2229,2380,2,3,313,21,0,1,0.067,0.0476
"1281",57,0,0,2229,2381,2,3,99,9,0,1,0.0909,0.1111
"1282",57,0,0,2229,2382,2,3,73,5,0,0,0.0684,0
"1283",57,0,0,2229,2384,2,3,142,4,0,0,0.0281,0
"1284",57,0,0,2229,2385,1,3,12,1,0,0,0.0833,0
"1285",57,0,0,2229,2388,1,3,4589,208,0,5,0.0453,0.024
"1286",57,0,0,2229,2389,2,3,1290,79,0,6,0.0612,0.0759
"1287",57,0,0,2324,2427,2,3,1239,55,0,1,0.0443,0.0181
"1288",57,0,0,2324,2436,2,3,94,4,0,0,0.0425,0
"1289",57,0,0,2324,2437,2,3,45,2,0,0,0.0444,0
"1290",57,0,0,2324,2439,2,3,43,6,0,0,0.1395,0
"1291",57,0,0,2241,2448,1,2,3398,218,10,0,0.0641,0.0458
"1292",57,0,0,2350,2461,2,7,1139,8,0,0,0.007,0
"1293",57,0,0,2324,2471,2,3,49,1,0,0,0.0204,0
"1294",57,0,0,2324,2474,2,3,363,14,0,0,0.0385,0
"1295",57,0,0,2324,2477,2,3,96,6,0,0,0.0625,0
"1296",57,0,0,2324,2481,2,3,559,17,0,0,0.0304,0
"1297",57,0,0,2324,2482,2,3,51,3,0,0,0.0588,0
"1298",57,0,0,2324,2494,2,3,458,19,0,0,0.0414,0
"1299",57,0,0,2201,2501,2,7,273,23,0,0,0.0842,0
"1300",57,0,0,2201,2502,2,7,5738,85,0,0,0.0148,0
"1301",57,0,0,2201,2505,2,7,6408,42,0,0,0.0065,0
"1302",57,0,0,2362,2506,2,1,1035,27,0,0,0.026,0
"1303",57,0,0,2362,2507,2,1,225,8,0,0,0.0355,0
"1304",57,0,0,2362,2508,2,1,2257,119,0,0,0.0527,0
"1305",57,0,0,2362,2509,2,1,1162,28,0,0,0.024,0
"1306",57,0,0,2362,2510,2,1,215,8,0,0,0.0372,0
"1307",57,0,0,2362,2512,2,1,209,7,0,0,0.0334,0
"1308",57,0,0,2316,2515,2,7,2664,662,0,0,0.2484,0
"1309",57,0,0,2324,2526,2,3,2,0,0,0,0,0
"1310",57,0,0,2324,2529,2,3,334,9,0,0,0.0269,0
"1311",57,0,0,2406,2530,2,3,1099,45,0,0,0.0409,0
"1312",57,0,0,2407,2531,2,3,1040,42,0,0,0.0403,0
"1313",57,0,0,2350,2532,2,7,2544,6,0,0,0.0023,0
"1314",57,0,0,2229,2533,2,3,643,55,0,1,0.0855,0.0181
"1315",57,0,0,2229,2534,2,3,321,16,0,1,0.0498,0.0625
"1316",57,0,0,2324,2535,2,3,10,1,0,0,0.1,0
"1317",57,0,0,2324,2536,2,3,339,12,0,1,0.0353,0.0833
"1318",57,0,0,2324,2537,2,3,1486,37,0,0,0.0248,0
"1319",57,0,0,2324,2538,2,3,1819,46,0,0,0.0252,0
"1320",58,0,0,2082,2033,2,7,3301,416,0,0,0.126,0
"1321",58,0,0,2082,2064,1,1,1710,15,0,0,0.0087,0
"1322",58,0,0,2082,2083,2,7,3123,190,0,0,0.0608,0
"1323",58,0,0,2082,2084,2,7,2379,40,0,0,0.0168,0
"1324",58,0,0,2082,2085,2,7,991,34,0,0,0.0343,0
"1325",58,0,0,2082,2086,2,7,708,189,0,0,0.2669,0
"1326",58,0,0,2082,2087,2,7,109,1,0,0,0.0091,0
"1327",58,0,0,2082,2091,2,7,4100,561,0,0,0.1368,0
"1328",58,0,0,2082,2093,2,7,3927,144,0,0,0.0366,0
"1329",58,0,0,2082,2094,2,7,877,114,0,0,0.1299,0
"1330",58,0,0,2082,2095,2,7,671,12,0,0,0.0178,0
"1331",58,0,0,2082,2112,2,7,395,61,0,0,0.1544,0
"1332",58,0,0,2082,2113,2,7,573,9,0,0,0.0157,0
"1333",58,0,0,2082,2114,2,7,4892,581,0,0,0.1187,0
"1334",58,0,0,2082,2129,2,7,5922,358,0,0,0.0604,0
"1335",58,0,0,2082,2145,2,7,108,18,0,0,0.1666,0
"1336",58,0,0,2229,2257,2,3,447,26,0,1,0.0581,0.0384
"1337",58,0,0,2229,2258,1,3,3939,192,0,3,0.0487,0.0156
"1338",58,0,0,2229,2259,2,3,2127,114,0,6,0.0535,0.0526
"1339",58,0,0,2229,2260,2,3,2130,106,0,6,0.0497,0.0566
"1340",58,0,0,2229,2380,2,3,423,32,0,5,0.0756,0.1562
"1341",58,0,0,2229,2381,2,3,80,7,0,0,0.0875,0
"1342",58,0,0,2229,2382,2,3,91,12,0,1,0.1318,0.0833
"1343",58,0,0,2229,2384,2,3,122,7,0,0,0.0573,0
"1344",58,0,0,2229,2385,1,3,22,0,0,0,0,0
"1345",58,0,0,2229,2388,1,3,4583,207,0,2,0.0451,0.0096
"1346",58,0,0,2229,2389,2,3,1580,98,0,3,0.062,0.0306
"1347",58,0,0,2324,2427,2,3,1604,55,0,1,0.0342,0.0181
"1348",58,0,0,2324,2436,2,3,117,3,0,0,0.0256,0
"1349",58,0,0,2324,2437,2,3,54,2,0,0,0.037,0
"1350",58,0,0,2324,2439,2,3,58,3,0,0,0.0517,0
"1351",58,0,0,2241,2448,1,2,3636,232,14,0,0.0638,0.0603
"1352",58,0,0,2350,2461,2,7,1108,13,0,0,0.0117,0
"1353",58,0,0,2324,2471,2,3,48,2,0,0,0.0416,0
"1354",58,0,0,2324,2477,2,3,122,5,0,0,0.0409,0
"1355",58,0,0,2324,2481,2,3,595,18,0,0,0.0302,0
"1356",58,0,0,2324,2482,2,3,55,3,0,0,0.0545,0
"1357",58,0,0,2324,2494,2,3,52,2,0,0,0.0384,0
"1358",58,0,0,2201,2501,2,7,209,18,0,0,0.0861,0
"1359",58,0,0,2201,2502,2,7,4559,87,0,0,0.019,0
"1360",58,0,0,2201,2505,2,7,4393,31,0,0,0.007,0
"1361",58,0,0,2362,2506,2,1,935,21,0,0,0.0224,0
"1362",58,0,0,2362,2507,2,1,215,12,0,0,0.0558,0
"1363",58,0,0,2362,2508,2,1,2028,104,0,0,0.0512,0
"1364",58,0,0,2362,2509,2,1,1068,22,0,0,0.0205,0
"1365",58,0,0,2362,2510,2,1,222,7,0,0,0.0315,0
"1366",58,0,0,2362,2512,2,1,300,10,0,0,0.0333,0
"1367",58,0,0,2316,2515,2,7,2635,595,0,0,0.2258,0
"1368",58,0,0,2324,2529,2,3,3,0,0,0,0,0
"1369",58,0,0,2406,2530,2,3,11,1,0,0,0.0909,0
"1370",58,0,0,2407,2531,2,3,8,1,0,0,0.125,0
"1371",58,0,0,2350,2532,2,7,2496,13,0,0,0.0052,0
"1372",58,0,0,2229,2533,2,3,696,62,0,6,0.089,0.0967
"1373",58,0,0,2229,2534,2,3,326,21,0,1,0.0644,0.0476
"1374",58,0,0,2324,2535,2,3,10,0,0,0,0,0
"1375",58,0,0,2324,2536,2,3,329,9,0,0,0.0273,0
"1376",58,0,0,2324,2537,2,3,1167,31,0,0,0.0265,0
"1377",58,0,0,2324,2538,2,3,1140,26,0,0,0.0228,0
"1378",59,0,0,2082,2033,2,7,4325,399,0,0,0.0922,0
"1379",59,0,0,2082,2064,1,1,2224,19,0,0,0.0085,0
"1380",59,0,0,2082,2083,2,7,2968,168,0,0,0.0566,0
"1381",59,0,0,2082,2084,2,7,2641,42,0,0,0.0159,0
"1382",59,0,0,2082,2085,2,7,1049,32,0,0,0.0305,0
"1383",59,0,0,2082,2086,2,7,722,179,0,0,0.2479,0
"1384",59,0,0,2082,2087,2,7,123,1,0,0,0.0081,0
"1385",59,0,0,2082,2091,2,7,4077,511,0,0,0.1253,0
"1386",59,0,0,2082,2093,2,7,4392,171,0,0,0.0389,0
"1387",59,0,0,2082,2094,2,7,1080,118,0,0,0.1092,0
"1388",59,0,0,2082,2095,2,7,638,11,0,0,0.0172,0
"1389",59,0,0,2082,2112,2,7,344,48,0,0,0.1395,0
"1390",59,0,0,2082,2113,2,7,579,4,0,0,0.0069,0
"1391",59,0,0,2082,2114,2,7,5734,695,0,0,0.1212,0
"1392",59,0,0,2082,2129,2,7,6217,332,0,0,0.0534,0
"1393",59,0,0,2082,2145,2,7,110,32,0,0,0.2909,0
"1394",59,0,0,2229,2257,2,3,397,29,0,0,0.073,0
"1395",59,0,0,2229,2258,1,3,4027,186,0,4,0.0461,0.0215
"1396",59,0,0,2229,2259,2,3,2387,146,0,6,0.0611,0.041
"1397",59,0,0,2229,2260,2,3,2621,113,0,6,0.0431,0.053
"1398",59,0,0,2229,2380,2,3,509,35,0,3,0.0687,0.0857
"1399",59,0,0,2229,2381,2,3,105,13,0,2,0.1238,0.1538
"1400",59,0,0,2229,2382,2,3,77,6,0,1,0.0779,0.1666
"1401",59,0,0,2229,2384,2,3,123,8,0,0,0.065,0
"1402",59,0,0,2229,2385,1,3,25,3,0,0,0.12,0
"1403",59,0,0,2229,2388,1,3,4558,202,0,2,0.0443,0.0099
"1404",59,0,0,2229,2389,2,3,1811,101,0,3,0.0557,0.0297
"1405",59,0,0,2324,2427,2,3,2186,89,0,1,0.0407,0.0112
"1406",59,0,0,2324,2436,2,3,99,6,0,0,0.0606,0
"1407",59,0,0,2324,2437,2,3,55,4,0,0,0.0727,0
"1408",59,0,0,2324,2439,2,3,67,7,0,0,0.1044,0
"1409",59,0,0,2241,2448,1,2,3775,240,21,0,0.0635,0.0875
"1410",59,0,0,2350,2461,2,7,1055,13,0,0,0.0123,0
"1411",59,0,0,2324,2471,2,3,53,4,0,0,0.0754,0
"1412",59,0,0,2324,2477,2,3,112,5,0,0,0.0446,0
"1413",59,0,0,2324,2481,2,3,563,9,0,0,0.0159,0
"1414",59,0,0,2324,2482,2,3,65,2,0,0,0.0307,0
"1415",59,0,0,2201,2501,2,7,338,31,0,0,0.0917,0
"1416",59,0,0,2201,2502,2,7,7124,98,0,0,0.0137,0
"1417",59,0,0,2201,2505,2,7,5407,44,0,0,0.0081,0
"1418",59,0,0,2362,2506,2,1,1008,23,0,0,0.0228,0
"1419",59,0,0,2362,2507,2,1,276,12,0,0,0.0434,0
"1420",59,0,0,2362,2508,2,1,2025,99,0,0,0.0488,0
"1421",59,0,0,2362,2509,2,1,977,37,0,0,0.0378,0
"1422",59,0,0,2362,2510,2,1,236,7,0,0,0.0296,0
"1423",59,0,0,2362,2512,2,1,206,9,0,0,0.0436,0
"1424",59,0,0,2316,2515,2,7,2655,768,0,0,0.2892,0
"1425",59,0,0,2324,2529,2,3,2,0,0,0,0,0
"1426",59,0,0,2406,2530,2,3,6,1,0,0,0.1666,0
"1427",59,0,0,2407,2531,2,3,4,0,0,0,0,0
"1428",59,0,0,2350,2532,2,7,2480,12,0,0,0.0048,0
"1429",59,0,0,2229,2533,2,3,833,70,0,4,0.084,0.0571
"1430",59,0,0,2229,2534,2,3,334,14,0,1,0.0419,0.0714
"1431",59,0,0,2324,2535,2,3,2646,75,0,1,0.0283,0.0133
"1432",59,0,0,2324,2536,2,3,385,22,0,2,0.0571,0.0909
"1433",59,0,0,2324,2537,2,3,272,7,0,0,0.0257,0
"1434",59,0,0,2324,2538,2,3,139,3,0,0,0.0215,0
"1435",60,0,0,2082,2033,2,7,3952,338,0,0,0.0855,0
"1436",60,0,0,2082,2064,1,1,1920,11,0,0,0.0057,0
"1437",60,0,0,2082,2083,2,7,2457,150,0,0,0.061,0
