"","StatTime","nuser","sess","AppAdvertisedID","CampaignID","CountryID","SubPlatformID","CampaignCostType","CampaignTargetType","disp","clic","inst","lead","CTR","CVR"
"3356",2016-02-28,0,0,2324,2471,235,2,"CPL","Web mobile",53,4,0,0,0.0754,0
"3357",2016-02-28,0,0,2324,2477,14,2,"CPL","Web mobile",75,5,0,0,0.0666,0
"3358",2016-02-28,0,0,2324,2477,159,2,"CPL","Web mobile",37,0,0,0,0,0
"3359",2016-02-28,0,0,2324,2481,15,2,"CPL","Web mobile",53,0,0,0,0,0
"3360",2016-02-28,0,0,2324,2481,83,2,"CPL","Web mobile",467,8,0,0,0.0171,0
"3361",2016-02-28,0,0,2324,2481,216,2,"CPL","Web mobile",43,1,0,0,0.0232,0
"3362",2016-02-28,0,0,2324,2482,110,2,"CPL","Web mobile",65,2,0,0,0.0307,0
"3363",2016-02-28,0,0,2201,2501,40,2,"CPM","Web mobile",35,0,0,0,0,0
"3364",2016-02-28,0,0,2201,2501,76,2,"CPM","Web mobile",109,12,0,0,0.11,0
"3365",2016-02-28,0,0,2201,2501,83,2,"CPM","Web mobile",109,13,0,0,0.1192,0
"3366",2016-02-28,0,0,2201,2501,235,2,"CPM","Web mobile",30,0,0,0,0,0
"3367",2016-02-28,0,0,2201,2501,236,2,"CPM","Web mobile",55,6,0,0,0.109,0
"3368",2016-02-28,0,0,2201,2502,11,2,"CPM","Web mobile",23,1,0,0,0.0434,0
"3369",2016-02-28,0,0,2201,2502,14,2,"CPM","Web mobile",1,0,0,0,0,0
"3370",2016-02-28,0,0,2201,2502,15,2,"CPM","Web mobile",4,0,0,0,0,0
"3371",2016-02-28,0,0,2201,2502,22,2,"CPM","Web mobile",29,3,0,0,0.1034,0
"3372",2016-02-28,0,0,2201,2502,32,2,"CPM","Web mobile",265,29,0,0,0.1094,0
"3373",2016-02-28,0,0,2201,2502,46,2,"CPM","Web mobile",2,0,0,0,0,0
"3374",2016-02-28,0,0,2201,2502,60,2,"CPM","Web mobile",25,0,0,0,0,0
"3375",2016-02-28,0,0,2201,2502,86,2,"CPM","Web mobile",1,0,0,0,0,0
"3376",2016-02-28,0,0,2201,2502,101,2,"CPM","Web mobile",67,0,0,0,0,0
"3377",2016-02-28,0,0,2201,2502,103,2,"CPM","Web mobile",1,0,0,0,0,0
"3378",2016-02-28,0,0,2201,2502,107,2,"CPM","Web mobile",6,0,0,0,0,0
"3379",2016-02-28,0,0,2201,2502,109,2,"CPM","Web mobile",6,0,0,0,0,0
"3380",2016-02-28,0,0,2201,2502,110,2,"CPM","Web mobile",20,4,0,0,0.2,0
"3381",2016-02-28,0,0,2201,2502,112,2,"CPM","Web mobile",8,3,0,0,0.375,0
"3382",2016-02-28,0,0,2201,2502,144,2,"CPM","Web mobile",167,0,0,0,0,0
"3383",2016-02-28,0,0,2201,2502,157,2,"CPM","Web mobile",52,2,0,0,0.0384,0
"3384",2016-02-28,0,0,2201,2502,159,2,"CPM","Web mobile",6,1,0,0,0.1666,0
"3385",2016-02-28,0,0,2201,2502,177,2,"CPM","Web mobile",6150,25,0,0,0.004,0
"3386",2016-02-28,0,0,2201,2502,178,2,"CPM","Web mobile",5,2,0,0,0.4,0
"3387",2016-02-28,0,0,2201,2502,183,2,"CPM","Web mobile",115,12,0,0,0.1043,0
"3388",2016-02-28,0,0,2201,2502,209,2,"CPM","Web mobile",30,5,0,0,0.1666,0
"3389",2016-02-28,0,0,2201,2502,215,2,"CPM","Web mobile",11,0,0,0,0,0
"3390",2016-02-28,0,0,2201,2502,216,2,"CPM","Web mobile",1,0,0,0,0,0
"3391",2016-02-28,0,0,2201,2502,221,2,"CPM","Web mobile",11,0,0,0,0,0
"3392",2016-02-28,0,0,2201,2502,233,2,"CPM","Web mobile",5,1,0,0,0.2,0
"3393",2016-02-28,0,0,2201,2502,234,2,"CPM","Web mobile",2,0,0,0,0,0
"3394",2016-02-28,0,0,2201,2502,251,2,"CPM","Web mobile",14,1,0,0,0.0714,0
"3395",2016-02-28,0,0,2201,2502,252,2,"CPM","Web mobile",28,9,0,0,0.3214,0
"3396",2016-02-28,0,0,2201,2502,253,2,"CPM","Web mobile",45,0,0,0,0,0
"3397",2016-02-28,0,0,2201,2502,254,2,"CPM","Web mobile",4,0,0,0,0,0
"3398",2016-02-28,0,0,2201,2502,255,2,"CPM","Web mobile",17,0,0,0,0,0
"3399",2016-02-28,0,0,2201,2502,256,2,"CPM","Web mobile",3,0,0,0,0,0
"3400",2016-02-28,0,0,2201,2505,11,2,"CPM","Web mobile",70,3,0,0,0.0428,0
"3401",2016-02-28,0,0,2201,2505,14,2,"CPM","Web mobile",46,0,0,0,0,0
"3402",2016-02-28,0,0,2201,2505,15,2,"CPM","Web mobile",199,0,0,0,0,0
"3403",2016-02-28,0,0,2201,2505,22,2,"CPM","Web mobile",57,0,0,0,0,0
"3404",2016-02-28,0,0,2201,2505,32,2,"CPM","Web mobile",244,10,0,0,0.0409,0
"3405",2016-02-28,0,0,2201,2505,46,2,"CPM","Web mobile",10,0,0,0,0,0
"3406",2016-02-28,0,0,2201,2505,60,2,"CPM","Web mobile",9,0,0,0,0,0
"3407",2016-02-28,0,0,2201,2505,61,2,"CPM","Web mobile",123,0,0,0,0,0
"3408",2016-02-28,0,0,2201,2505,75,2,"CPM","Web mobile",15,0,0,0,0,0
"3409",2016-02-28,0,0,2201,2505,86,2,"CPM","Web mobile",5,0,0,0,0,0
"3410",2016-02-28,0,0,2201,2505,101,2,"CPM","Web mobile",20,0,0,0,0,0
"3411",2016-02-28,0,0,2201,2505,103,2,"CPM","Web mobile",15,0,0,0,0,0
"3412",2016-02-28,0,0,2201,2505,104,2,"CPM","Web mobile",1,0,0,0,0,0
"3413",2016-02-28,0,0,2201,2505,107,2,"CPM","Web mobile",1,0,0,0,0,0
"3414",2016-02-28,0,0,2201,2505,109,2,"CPM","Web mobile",16,0,0,0,0,0
"3415",2016-02-28,0,0,2201,2505,110,2,"CPM","Web mobile",18,0,0,0,0,0
"3416",2016-02-28,0,0,2201,2505,112,2,"CPM","Web mobile",9,2,0,0,0.2222,0
"3417",2016-02-28,0,0,2201,2505,144,2,"CPM","Web mobile",155,4,0,0,0.0258,0
"3418",2016-02-28,0,0,2201,2505,157,2,"CPM","Web mobile",284,1,0,0,0.0035,0
"3419",2016-02-28,0,0,2201,2505,159,2,"CPM","Web mobile",92,0,0,0,0,0
"3420",2016-02-28,0,0,2201,2505,177,2,"CPM","Web mobile",429,9,0,0,0.0209,0
"3421",2016-02-28,0,0,2201,2505,178,2,"CPM","Web mobile",23,0,0,0,0,0
"3422",2016-02-28,0,0,2201,2505,182,2,"CPM","Web mobile",1,0,0,0,0,0
"3423",2016-02-28,0,0,2201,2505,183,2,"CPM","Web mobile",629,7,0,0,0.0111,0
"3424",2016-02-28,0,0,2201,2505,195,2,"CPM","Web mobile",1,0,0,0,0,0
"3425",2016-02-28,0,0,2201,2505,200,2,"CPM","Web mobile",1,0,0,0,0,0
"3426",2016-02-28,0,0,2201,2505,206,2,"CPM","Web mobile",5,0,0,0,0,0
"3427",2016-02-28,0,0,2201,2505,209,2,"CPM","Web mobile",80,1,0,0,0.0125,0
"3428",2016-02-28,0,0,2201,2505,215,2,"CPM","Web mobile",2448,1,0,0,4e-04,0
"3429",2016-02-28,0,0,2201,2505,216,2,"CPM","Web mobile",61,2,0,0,0.0327,0
"3430",2016-02-28,0,0,2201,2505,221,2,"CPM","Web mobile",20,0,0,0,0,0
"3431",2016-02-28,0,0,2201,2505,228,2,"CPM","Web mobile",1,0,0,0,0,0
"3432",2016-02-28,0,0,2201,2505,233,2,"CPM","Web mobile",71,0,0,0,0,0
"3433",2016-02-28,0,0,2201,2505,234,2,"CPM","Web mobile",6,1,0,0,0.1666,0
"3434",2016-02-28,0,0,2201,2505,242,2,"CPM","Web mobile",4,0,0,0,0,0
"3435",2016-02-28,0,0,2201,2505,251,2,"CPM","Web mobile",7,0,0,0,0,0
"3436",2016-02-28,0,0,2201,2505,252,2,"CPM","Web mobile",45,0,0,0,0,0
"3437",2016-02-28,0,0,2201,2505,253,2,"CPM","Web mobile",118,2,0,0,0.0169,0
"3438",2016-02-28,0,0,2201,2505,254,2,"CPM","Web mobile",28,1,0,0,0.0357,0
"3439",2016-02-28,0,0,2201,2505,255,2,"CPM","Web mobile",40,0,0,0,0,0
"3440",2016-02-28,0,0,2362,2506,76,2,"CPC","Web mobile",1008,23,0,0,0.0228,0
"3441",2016-02-28,0,0,2362,2507,209,2,"CPC","Web mobile",276,12,0,0,0.0434,0
"3442",2016-02-28,0,0,2362,2508,32,2,"CPC","Web mobile",2025,99,0,0,0.0488,0
"3443",2016-02-28,0,0,2362,2509,83,2,"CPC","Web mobile",977,37,0,0,0.0378,0
"3444",2016-02-28,0,0,2362,2510,110,2,"CPC","Web mobile",236,7,0,0,0.0296,0
"3445",2016-02-28,0,0,2362,2512,40,2,"CPC","Web mobile",206,9,0,0,0.0436,0
"3446",2016-02-28,0,0,2316,2515,236,2,"CPM","Web mobile",2655,768,0,0,0.2892,0
"3447",2016-02-28,0,0,2324,2529,76,2,"CPL","Web mobile",2,0,0,0,0,0
"3448",2016-02-28,0,0,2406,2530,177,2,"CPL","Web mobile",6,1,0,0,0.1666,0
"3449",2016-02-28,0,0,2407,2531,177,2,"CPL","Web mobile",4,0,0,0,0,0
"3450",2016-02-28,0,0,2350,2532,236,2,"CPM","Web mobile",2480,12,0,0,0.0048,0
"3451",2016-02-28,0,0,2229,2533,157,2,"CPL","Web mobile",833,70,0,4,0.084,0.0571
"3452",2016-02-28,0,0,2229,2534,22,2,"CPL","Web mobile",334,14,0,1,0.0419,0.0714
"3453",2016-02-28,0,0,2324,2535,15,2,"CPL","Web mobile",247,5,0,0,0.0202,0
"3454",2016-02-28,0,0,2324,2535,83,2,"CPL","Web mobile",2168,62,0,1,0.0285,0.0161
"3455",2016-02-28,0,0,2324,2535,216,2,"CPL","Web mobile",231,8,0,0,0.0346,0
"3456",2016-02-28,0,0,2324,2536,235,2,"CPL","Web mobile",385,22,0,2,0.0571,0.0909
"3457",2016-02-28,0,0,2324,2537,236,2,"CPL","Web mobile",272,7,0,0,0.0257,0
"3458",2016-02-28,0,0,2324,2538,76,2,"CPL","Web mobile",139,3,0,0,0.0215,0
"3459",2016-02-29,0,0,2082,2033,76,2,"CPM","Web mobile",3952,338,0,0,0.0855,0
"3460",2016-02-29,0,0,2082,2064,110,2,"CPC","App download",1920,11,0,0,0.0057,0
"3461",2016-02-29,0,0,2082,2083,83,2,"CPM","Web mobile",2457,150,0,0,0.061,0
"3462",2016-02-29,0,0,2082,2084,236,2,"CPM","Web mobile",2020,17,0,0,0.0084,0
"3463",2016-02-29,0,0,2082,2085,235,2,"CPM","Web mobile",978,15,0,0,0.0153,0
"3464",2016-02-29,0,0,2082,2086,40,2,"CPM","Web mobile",572,127,0,0,0.222,0
"3465",2016-02-29,0,0,2082,2087,14,2,"CPM","Web mobile",103,0,0,0,0,0
"3466",2016-02-29,0,0,2082,2091,32,2,"CPM","Web mobile",4498,410,0,0,0.0911,0
"3467",2016-02-29,0,0,2082,2093,183,2,"CPM","Web mobile",4552,133,0,0,0.0292,0
"3468",2016-02-29,0,0,2082,2094,110,2,"CPM","Web mobile",995,109,0,0,0.1095,0
"3469",2016-02-29,0,0,2082,2095,209,2,"CPM","Web mobile",679,14,0,0,0.0206,0
"3470",2016-02-29,0,0,2082,2112,15,2,"CPM","Web mobile",434,29,0,0,0.0668,0
"3471",2016-02-29,0,0,2082,2113,157,2,"CPM","Web mobile",480,7,0,0,0.0145,0
"3472",2016-02-29,0,0,2082,2114,177,2,"CPM","Web mobile",3985,472,0,0,0.1184,0
"3473",2016-02-29,0,0,2082,2129,1,2,"CPM","Web mobile",0,7,0,0,0,0
"3474",2016-02-29,0,0,2082,2129,22,2,"CPM","Web mobile",432,26,0,0,0.0601,0
"3475",2016-02-29,0,0,2082,2129,60,2,"CPM","Web mobile",46,13,0,0,0.2826,0
"3476",2016-02-29,0,0,2082,2129,61,2,"CPM","Web mobile",178,9,0,0,0.0505,0
"3477",2016-02-29,0,0,2082,2129,75,2,"CPM","Web mobile",8,0,0,0,0,0
"3478",2016-02-29,0,0,2082,2129,86,2,"CPM","Web mobile",60,1,0,0,0.0166,0
"3479",2016-02-29,0,0,2082,2129,100,2,"CPM","Web mobile",13,1,0,0,0.0769,0
"3480",2016-02-29,0,0,2082,2129,101,2,"CPM","Web mobile",29,0,0,0,0,0
"3481",2016-02-29,0,0,2082,2129,104,2,"CPM","Web mobile",9,1,0,0,0.1111,0
"3482",2016-02-29,0,0,2082,2129,107,2,"CPM","Web mobile",34,0,0,0,0,0
"3483",2016-02-29,0,0,2082,2129,109,2,"CPM","Web mobile",103,5,0,0,0.0485,0
"3484",2016-02-29,0,0,2082,2129,119,2,"CPM","Web mobile",39,3,0,0,0.0769,0
"3485",2016-02-29,0,0,2082,2129,178,2,"CPM","Web mobile",167,16,0,0,0.0958,0
"3486",2016-02-29,0,0,2082,2129,182,2,"CPM","Web mobile",18,2,0,0,0.1111,0
"3487",2016-02-29,0,0,2082,2129,195,2,"CPM","Web mobile",1,0,0,0,0,0
"3488",2016-02-29,0,0,2082,2129,200,2,"CPM","Web mobile",8,1,0,0,0.125,0
"3489",2016-02-29,0,0,2082,2129,206,2,"CPM","Web mobile",61,6,0,0,0.0983,0
"3490",2016-02-29,0,0,2082,2129,215,2,"CPM","Web mobile",1456,55,0,0,0.0377,0
"3491",2016-02-29,0,0,2082,2129,216,2,"CPM","Web mobile",172,3,0,0,0.0174,0
"3492",2016-02-29,0,0,2082,2129,221,2,"CPM","Web mobile",26,1,0,0,0.0384,0
"3493",2016-02-29,0,0,2082,2129,228,2,"CPM","Web mobile",50,4,0,0,0.08,0
"3494",2016-02-29,0,0,2082,2129,233,2,"CPM","Web mobile",675,38,0,0,0.0562,0
"3495",2016-02-29,0,0,2082,2129,234,2,"CPM","Web mobile",13,0,0,0,0,0
"3496",2016-02-29,0,0,2082,2129,251,2,"CPM","Web mobile",250,25,0,0,0.1,0
"3497",2016-02-29,0,0,2082,2129,252,2,"CPM","Web mobile",1045,104,0,0,0.0995,0
"3498",2016-02-29,0,0,2082,2129,253,2,"CPM","Web mobile",521,49,0,0,0.094,0
"3499",2016-02-29,0,0,2082,2129,254,2,"CPM","Web mobile",175,10,0,0,0.0571,0
"3500",2016-02-29,0,0,2082,2129,255,2,"CPM","Web mobile",511,25,0,0,0.0489,0
"3501",2016-02-29,0,0,2082,2129,256,2,"CPM","Web mobile",20,1,0,0,0.05,0
"3502",2016-02-29,0,0,2082,2145,112,2,"CPM","Web mobile",115,16,0,0,0.1391,0
"3503",2016-02-29,0,0,2229,2246,101,2,"CPL","App download",9,1,0,0,0.1111,0
"3504",2016-02-29,0,0,2229,2246,177,2,"CPL","App download",1467,102,0,2,0.0695,0.0196
"3505",2016-02-29,0,0,2229,2246,253,2,"CPL","App download",18,1,0,0,0.0555,0
"3506",2016-02-29,0,0,2229,2257,112,2,"CPL","Web mobile",413,37,0,0,0.0895,0
"3507",2016-02-29,0,0,2229,2258,15,2,"CPL","App download",382,16,0,0,0.0418,0
"3508",2016-02-29,0,0,2229,2258,83,2,"CPL","App download",2729,111,0,0,0.0406,0
"3509",2016-02-29,0,0,2229,2258,216,2,"CPL","App download",257,21,0,0,0.0817,0
"3510",2016-02-29,0,0,2229,2259,76,2,"CPL","Web mobile",2251,117,0,3,0.0519,0.0256
"3511",2016-02-29,0,0,2229,2260,236,2,"CPL","Web mobile",2478,110,0,3,0.0443,0.0272
"3512",2016-02-29,0,0,2229,2380,40,2,"CPL","Web mobile",580,28,0,2,0.0482,0.0714
"3513",2016-02-29,0,0,2229,2381,178,2,"CPL","Web mobile",95,13,0,0,0.1368,0
"3514",2016-02-29,0,0,2229,2382,14,2,"CPL","Web mobile",88,8,0,0,0.0909,0
"3515",2016-02-29,0,0,2229,2384,209,2,"CPL","Web mobile",129,5,0,1,0.0387,0.2
"3516",2016-02-29,0,0,2229,2385,61,2,"CPL","App download",23,3,0,0,0.1304,0
"3517",2016-02-29,0,0,2229,2388,183,2,"CPL","App download",3919,175,0,2,0.0446,0.0114
"3518",2016-02-29,0,0,2229,2389,215,2,"CPL","Web mobile",1624,100,0,0,0.0615,0
"3519",2016-02-29,0,0,2324,2427,76,2,"CPL","Web mobile",1749,70,0,0,0.04,0
"3520",2016-02-29,0,0,2324,2436,112,2,"CPL","Web mobile",103,2,0,0,0.0194,0
"3521",2016-02-29,0,0,2324,2437,235,2,"CPL","Web mobile",43,2,0,0,0.0465,0
"3522",2016-02-29,0,0,2324,2439,110,2,"CPL","Web mobile",66,3,0,0,0.0454,0
"3523",2016-02-29,0,0,2241,2448,236,2,"CPI","App download",3516,177,9,0,0.0503,0.0508
"3524",2016-02-29,0,0,2350,2461,236,2,"CPM","Web mobile",1167,3,0,0,0.0025,0
"3525",2016-02-29,0,0,2324,2471,235,2,"CPL","Web mobile",44,2,0,0,0.0454,0
"3526",2016-02-29,0,0,2324,2477,14,2,"CPL","Web mobile",66,7,0,0,0.106,0
"3527",2016-02-29,0,0,2324,2477,159,2,"CPL","Web mobile",27,2,0,0,0.074,0
"3528",2016-02-29,0,0,2324,2481,15,2,"CPL","Web mobile",30,2,0,0,0.0666,0
"3529",2016-02-29,0,0,2324,2481,83,2,"CPL","Web mobile",326,4,0,0,0.0122,0
"3530",2016-02-29,0,0,2324,2481,216,2,"CPL","Web mobile",31,0,0,0,0,0
"3531",2016-02-29,0,0,2324,2482,110,2,"CPL","Web mobile",74,4,0,0,0.054,0
"3532",2016-02-29,0,0,2201,2501,40,2,"CPM","Web mobile",34,2,0,0,0.0588,0
"3533",2016-02-29,0,0,2201,2501,76,2,"CPM","Web mobile",57,5,0,0,0.0877,0
"3534",2016-02-29,0,0,2201,2501,83,2,"CPM","Web mobile",137,7,0,0,0.051,0
"3535",2016-02-29,0,0,2201,2501,235,2,"CPM","Web mobile",25,1,0,0,0.04,0
"3536",2016-02-29,0,0,2201,2501,236,2,"CPM","Web mobile",46,3,0,0,0.0652,0
"3537",2016-02-29,0,0,2201,2502,11,2,"CPM","Web mobile",29,1,0,0,0.0344,0
"3538",2016-02-29,0,0,2201,2502,14,2,"CPM","Web mobile",8,0,0,0,0,0
"3539",2016-02-29,0,0,2201,2502,15,2,"CPM","Web mobile",5,0,0,0,0,0
"3540",2016-02-29,0,0,2201,2502,22,2,"CPM","Web mobile",9,0,0,0,0,0
"3541",2016-02-29,0,0,2201,2502,32,2,"CPM","Web mobile",284,23,0,0,0.0809,0
"3542",2016-02-29,0,0,2201,2502,46,2,"CPM","Web mobile",6,0,0,0,0,0
"3543",2016-02-29,0,0,2201,2502,60,2,"CPM","Web mobile",5,0,0,0,0,0
"3544",2016-02-29,0,0,2201,2502,75,2,"CPM","Web mobile",0,1,0,0,0,0
"3545",2016-02-29,0,0,2201,2502,101,2,"CPM","Web mobile",10,0,0,0,0,0
"3546",2016-02-29,0,0,2201,2502,107,2,"CPM","Web mobile",5,0,0,0,0,0
"3547",2016-02-29,0,0,2201,2502,109,2,"CPM","Web mobile",2,0,0,0,0,0
"3548",2016-02-29,0,0,2201,2502,110,2,"CPM","Web mobile",29,3,0,0,0.1034,0
"3549",2016-02-29,0,0,2201,2502,112,2,"CPM","Web mobile",4,1,0,0,0.25,0
"3550",2016-02-29,0,0,2201,2502,144,2,"CPM","Web mobile",132,4,0,0,0.0303,0
"3551",2016-02-29,0,0,2201,2502,157,2,"CPM","Web mobile",52,2,0,0,0.0384,0
"3552",2016-02-29,0,0,2201,2502,159,2,"CPM","Web mobile",7,1,0,0,0.1428,0
"3553",2016-02-29,0,0,2201,2502,177,2,"CPM","Web mobile",8887,70,0,0,0.0078,0
"3554",2016-02-29,0,0,2201,2502,178,2,"CPM","Web mobile",5,0,0,0,0,0
"3555",2016-02-29,0,0,2201,2502,182,2,"CPM","Web mobile",1,0,0,0,0,0
"3556",2016-02-29,0,0,2201,2502,183,2,"CPM","Web mobile",141,16,0,0,0.1134,0
"3557",2016-02-29,0,0,2201,2502,195,2,"CPM","Web mobile",3,0,0,0,0,0
"3558",2016-02-29,0,0,2201,2502,206,2,"CPM","Web mobile",0,1,0,0,0,0
"3559",2016-02-29,0,0,2201,2502,209,2,"CPM","Web mobile",15,3,0,0,0.2,0
"3560",2016-02-29,0,0,2201,2502,215,2,"CPM","Web mobile",12,1,0,0,0.0833,0
"3561",2016-02-29,0,0,2201,2502,216,2,"CPM","Web mobile",1,1,0,0,1,0
"3562",2016-02-29,0,0,2201,2502,221,2,"CPM","Web mobile",3,0,0,0,0,0
"3563",2016-02-29,0,0,2201,2502,233,2,"CPM","Web mobile",4,0,0,0,0,0
"3564",2016-02-29,0,0,2201,2502,251,2,"CPM","Web mobile",20,0,0,0,0,0
"3565",2016-02-29,0,0,2201,2502,252,2,"CPM","Web mobile",46,3,0,0,0.0652,0
"3566",2016-02-29,0,0,2201,2502,253,2,"CPM","Web mobile",53,7,0,0,0.132,0
"3567",2016-02-29,0,0,2201,2502,254,2,"CPM","Web mobile",17,2,0,0,0.1176,0
"3568",2016-02-29,0,0,2201,2502,255,2,"CPM","Web mobile",24,0,0,0,0,0
"3569",2016-02-29,0,0,2201,2502,256,2,"CPM","Web mobile",1,0,0,0,0,0
"3570",2016-02-29,0,0,2201,2505,11,2,"CPM","Web mobile",98,1,0,0,0.0102,0
"3571",2016-02-29,0,0,2201,2505,14,2,"CPM","Web mobile",64,0,0,0,0,0
"3572",2016-02-29,0,0,2201,2505,15,2,"CPM","Web mobile",175,2,0,0,0.0114,0
"3573",2016-02-29,0,0,2201,2505,22,2,"CPM","Web mobile",78,0,0,0,0,0
"3574",2016-02-29,0,0,2201,2505,32,2,"CPM","Web mobile",363,15,0,0,0.0413,0
"3575",2016-02-29,0,0,2201,2505,46,2,"CPM","Web mobile",10,3,0,0,0.3,0
"3576",2016-02-29,0,0,2201,2505,60,2,"CPM","Web mobile",6,0,0,0,0,0
"3577",2016-02-29,0,0,2201,2505,61,2,"CPM","Web mobile",82,0,0,0,0,0
"3578",2016-02-29,0,0,2201,2505,75,2,"CPM","Web mobile",11,0,0,0,0,0
"3579",2016-02-29,0,0,2201,2505,86,2,"CPM","Web mobile",7,0,0,0,0,0
"3580",2016-02-29,0,0,2201,2505,100,2,"CPM","Web mobile",2,0,0,0,0,0
"3581",2016-02-29,0,0,2201,2505,101,2,"CPM","Web mobile",26,0,0,0,0,0
"3582",2016-02-29,0,0,2201,2505,103,2,"CPM","Web mobile",5,0,0,0,0,0
"3583",2016-02-29,0,0,2201,2505,107,2,"CPM","Web mobile",3,0,0,0,0,0
"3584",2016-02-29,0,0,2201,2505,109,2,"CPM","Web mobile",15,0,0,0,0,0
"3585",2016-02-29,0,0,2201,2505,110,2,"CPM","Web mobile",20,0,0,0,0,0
"3586",2016-02-29,0,0,2201,2505,112,2,"CPM","Web mobile",5,2,0,0,0.4,0
"3587",2016-02-29,0,0,2201,2505,144,2,"CPM","Web mobile",79,1,0,0,0.0126,0
"3588",2016-02-29,0,0,2201,2505,157,2,"CPM","Web mobile",366,4,0,0,0.0109,0
"3589",2016-02-29,0,0,2201,2505,159,2,"CPM","Web mobile",103,0,0,0,0,0
"3590",2016-02-29,0,0,2201,2505,177,2,"CPM","Web mobile",446,6,0,0,0.0134,0
"3591",2016-02-29,0,0,2201,2505,178,2,"CPM","Web mobile",30,0,0,0,0,0
"3592",2016-02-29,0,0,2201,2505,183,2,"CPM","Web mobile",665,4,0,0,0.006,0
"3593",2016-02-29,0,0,2201,2505,200,2,"CPM","Web mobile",6,0,0,0,0,0
"3594",2016-02-29,0,0,2201,2505,206,2,"CPM","Web mobile",1,0,0,0,0,0
"3595",2016-02-29,0,0,2201,2505,209,2,"CPM","Web mobile",123,0,0,0,0,0
"3596",2016-02-29,0,0,2201,2505,215,2,"CPM","Web mobile",1791,2,0,0,0.0011,0
"3597",2016-02-29,0,0,2201,2505,216,2,"CPM","Web mobile",56,0,0,0,0,0
"3598",2016-02-29,0,0,2201,2505,221,2,"CPM","Web mobile",14,0,0,0,0,0
"3599",2016-02-29,0,0,2201,2505,228,2,"CPM","Web mobile",1,0,0,0,0,0
"3600",2016-02-29,0,0,2201,2505,233,2,"CPM","Web mobile",48,1,0,0,0.0208,0
"3601",2016-02-29,0,0,2201,2505,236,2,"CPM","Web mobile",1,0,0,0,0,0
"3602",2016-02-29,0,0,2201,2505,242,2,"CPM","Web mobile",1,0,0,0,0,0
"3603",2016-02-29,0,0,2201,2505,251,2,"CPM","Web mobile",5,1,0,0,0.2,0
"3604",2016-02-29,0,0,2201,2505,252,2,"CPM","Web mobile",53,1,0,0,0.0188,0
"3605",2016-02-29,0,0,2201,2505,253,2,"CPM","Web mobile",125,2,0,0,0.016,0
"3606",2016-02-29,0,0,2201,2505,254,2,"CPM","Web mobile",19,1,0,0,0.0526,0
"3607",2016-02-29,0,0,2201,2505,255,2,"CPM","Web mobile",38,0,0,0,0,0
"3608",2016-02-29,0,0,2201,2505,256,2,"CPM","Web mobile",1,0,0,0,0,0
"3609",2016-02-29,0,0,2362,2506,76,2,"CPC","Web mobile",1031,31,0,0,0.03,0
"3610",2016-02-29,0,0,2362,2507,209,2,"CPC","Web mobile",272,7,0,0,0.0257,0
"3611",2016-02-29,0,0,2362,2508,32,2,"CPC","Web mobile",2181,85,0,0,0.0389,0
"3612",2016-02-29,0,0,2362,2509,83,2,"CPC","Web mobile",979,23,0,0,0.0234,0
"3613",2016-02-29,0,0,2362,2510,110,2,"CPC","Web mobile",264,9,0,0,0.034,0
"3614",2016-02-29,0,0,2362,2512,40,2,"CPC","Web mobile",146,3,0,0,0.0205,0
"3615",2016-02-29,0,0,2316,2515,236,2,"CPM","Web mobile",2710,1048,0,0,0.3867,0
"3616",2016-02-29,0,0,2316,2515,253,2,"CPM","Web mobile",5,0,0,0,0,0
"3617",2016-02-29,0,0,2324,2526,14,2,"CPL","Web mobile",100,8,0,0,0.08,0
"3618",2016-02-29,0,0,2324,2526,40,2,"CPL","Web mobile",261,11,0,0,0.0421,0
"3619",2016-02-29,0,0,2324,2526,83,2,"CPL","Web mobile",2050,76,0,0,0.037,0
"3620",2016-02-29,0,0,2324,2526,157,2,"CPL","Web mobile",370,11,0,0,0.0297,0
"3621",2016-02-29,0,0,2324,2526,216,2,"CPL","Web mobile",231,14,0,0,0.0606,0
"3622",2016-02-29,0,0,2324,2526,236,2,"CPL","Web mobile",1201,37,0,1,0.0308,0.027
"3623",2016-02-29,0,0,2324,2529,22,2,"CPL","Web mobile",167,9,0,0,0.0538,0
"3624",2016-02-29,0,0,2324,2529,76,2,"CPL","Web mobile",916,50,0,0,0.0545,0
"3625",2016-02-29,0,0,2324,2529,254,2,"CPL","Web mobile",1,0,0,0,0,0
"3626",2016-02-29,0,0,2406,2530,177,2,"CPL","Web mobile",497,22,0,0,0.0442,0
"3627",2016-02-29,0,0,2407,2531,177,2,"CPL","Web mobile",555,25,0,0,0.045,0
"3628",2016-02-29,0,0,2350,2532,236,2,"CPM","Web mobile",2578,18,0,0,0.0069,0
"3629",2016-02-29,0,0,2229,2533,157,2,"CPL","Web mobile",808,57,0,2,0.0705,0.035
"3630",2016-02-29,0,0,2229,2534,22,2,"CPL","Web mobile",282,14,0,2,0.0496,0.1428
"3631",2016-02-29,0,0,2324,2535,15,2,"CPL","Web mobile",183,9,0,0,0.0491,0
"3632",2016-02-29,0,0,2324,2535,83,2,"CPL","Web mobile",1331,38,0,0,0.0285,0
"3633",2016-02-29,0,0,2324,2535,216,2,"CPL","Web mobile",146,4,0,0,0.0273,0
